"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"3393" 0.62503735541693 1.12348703845051 0.933573789186461 1.2034260724367 0.22881148353341 0.418260435005848
"3397" 2.10339249031104 3.60483324878784 0.770843999778962 4.67647571988823 2.91847136662584e-06 7.2353769297599e-05
"3406" 4.31637371872313 -0.37048733509984 0.326958196035854 -1.13313365314511 0.257158130836095 0.45116803440043
"3409" 35.3266810030019 -0.921622287607922 0.232509256065401 -3.96380902508538 7.37632697844602e-05 0.000954111859168561
"3431" 0.57475176725012 1.46287791574887 1.11166020212919 1.31593981051672 0.188194245402203 0.367115582941604
"3503" 15.192344164571 -0.403460455107879 0.392911413755644 -1.02684839631255 0.304491856508441 0.508911951186861
"3506" 0.510050829809384 -1.45365609505682 1.08132618518659 -1.34432710034298 0.178842635846298 0.357085128619286
"3508" 12.5976007133468 1.57856560140607 0.409701694203267 3.85296332365881 0.00011669687579503 0.0013307082141193
"3509" 1.31410829409492 -0.562237418096288 0.692655252667283 -0.811713209321981 0.41695621295861 0.608061143897973
"3522" 1.60217935987871 -1.28091683797 0.570950052119116 -2.24348317898527 0.0248656733750873 0.0913276275196106
"3527" 2.42642060545704 -1.93590161855736 0.428258939587477 -4.52039978528441 6.17229586033714e-06 0.000126638484031055
"3530" 0.542094882867296 0.667612496068893 0.89413000404239 0.746661551508836 0.455267883912383 0.64343085731085
"3533" 1.40752014216321 -0.317412508432396 0.622166747412749 -0.51017273062622 0.609930454854531 0.768874196267894
"3537" 2.32639802242055 1.23058178872361 0.660874394553391 1.86205094170007 0.0625959100766365 0.18019494661549
"3542" 27.3131391404346 -1.83096577390735 0.721969151707725 -2.53607203240809 0.0112103672462558 0.0509173168818488
"3543" 0.375159290746556 0.378639892371056 1.93574906052107 0.195603810480028 0.844920277565075 0.918290347161102
"3547" 178.882352437533 0.628300274696656 0.207436422541586 3.02888117235389 0.00245461208982577 0.0152134811817327
"3548" 4.10152056003038 1.3452254935186 0.421331508134133 3.19279585682052 0.00140902520618775 0.010289191451735
"3550" 0.573599424857541 -2.61194408371392 1.05470045607269 -2.47647952428107 0.0132685235566202 0.0563912251156358
"3551" 0.36726059981073 -1.73398942184401 1.05065093485126 -1.65039535427577 0.0988621006877487 0.2420697527128
"3552" 15.1692395149916 0.00748536224912176 0.28621882188285 0.0261525856331892 0.97913563411605 0.99079201071267
"3553" 0.864762183450244 -0.373672238808173 0.68952748389981 -0.541925082804195 0.587870116654528 0.752803750236865
"3568" 0.536026920459093 1.68197357399392 0.973035937645938 1.72858319916026 0.0838837186907715 0.219871421237925
"3593" 0.690151037865233 1.68166376755695 0.994907237314167 1.69027192132679 0.090975944349385 0.229367317321543
"3594" 1.08282345034454 1.24676585133166 0.801973650863656 1.55462196293981 0.120036129883765 0.280953671419863
"3600" 12.0051091629157 -1.26032289776376 0.367776206917465 -3.42687447980179 0.000610571231925592 0.0049093227431855
"3601" 0.631157170492538 0.805159320738418 0.870290937680998 0.925161099440916 0.354882114950608 0.550586825157335
"3602" 1.75481662894615 -0.87788801539064 0.61782118551544 -1.4209419100095 0.155333647773696 0.328452279033032
"3604" 2.1671623743121 0.096104016330831 0.598017747725396 0.160704287951937 0.872326312037167 0.931838699572916
"3605" 74.1792228502256 -1.28327036620766 0.415268432289413 -3.09021891968257 0.00200009014886787 0.0135233368020044
"3627" 0.493700935985032 1.53771049229587 1.01735265098329 1.51148226803129 0.130665623017985 0.293381304512079
"3642" 0.399134144866707 0.0552351299484623 1.30820903215675 0.0422219451102552 0.96632176848925 0.984523034676547
"3656" 0.902376255056413 0.116157329328064 0.769777360716729 0.150897305189531 0.880056726293441 0.935060271686781
"3658" 1.12126588892936 2.72217376716272 1.28059108064525 2.12571663843785 0.0335268606871878 0.113343648345891
"3659" 10.7401447694513 1.32757855478088 0.355001384469082 3.73964331650797 0.000184281557722306 0.0018512899482372
"3687" 13.6992867288622 1.0916802883866 0.438480177574658 2.48969131153194 0.0127854087577892 0.055527870152442
"3688" 4.75556218702463 1.35783531709867 0.638650312911288 2.12610138858146 0.0334948183441462 0.113343648345891
"3689" 0.770854238265965 0.234591167772411 1.05220660812268 0.222951619920885 0.823573160446508 0.909139203090301
"3690" 79.5202147045258 2.39094183265767 0.553153999412425 4.32238008799972 1.54354978135182e-05 0.000279930465518559
"3692" 66.8213761933373 -0.53424753835319 0.592379258238071 -0.90186739478728 0.367127313479905 0.557432364938596
"3694" 0.887487431630051 2.10668798630381 1.60527737927071 1.31235138145465 0.189401603078582 0.367115582941604
"3699" 4.25597639278394 3.56501593006685 1.13859240930056 3.13107298182047 0.00174168871706289 0.0121918210194402
"3701" 1.12167878233507 0.671136492229748 0.662645006338877 1.01281453238105 0.311148757963725 0.513606943620904
