,SRX10470966,SRX10470967,SRX10470968,SRX10470969,SRX10470970,SRX10470971,SRX10470972,SRX10470973,SRX10470974,SRX10470975,SRX10470976,SRX10470977,SRX10470978,SRX10470979,SRX10470980,SRX10470981,SRX10470982,SRX10470983,SRX10470984,SRX10470985,SRX10470986,SRX10470987,SRX10470988,SRX10470989,SRX10470990,SRX10470991,SRX10470992,SRX10470993,SRX10470994,SRX10470995,SRX10470996,SRX10470997,SRX10470998,SRX10470999,SRX10471000,SRX10471001,SRX10471002,SRX10471003,SRX10471004,SRX10471005,SRX10471006,SRX10471007,SRX10471008,SRX10471009,SRX10471010,SRX10471011,SRX10471012,SRX10471013,SRX10471014,SRX10471015,SRX10471016,SRX10471017,SRX10471018,SRX10471019
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,7.22647436061066,5.25923988163522,7.30148199277123,6.84971515283113,3.17693116701179,2.69998649681618,4.53548396269892,3.06722835414224,0.910272793242405,9.02166122317409,14.9898866770067,11.271258419004,16.8709234805777,7.26531357805895,20.8924162317866,2.16285725883284,5.58051893914285,21.8802877123342,20.4479136359084,7.66968354955205,6.75239108103351,7.21495508599199,6.49299891633613,15.9643137210631,9.75060670138524,12.4121446482822,11.1269360154989,21.8758506120281,6.60028147906743,14.7649070204785,16.1554914919851,14.3407603414644,3.84431547919265,10.6510376400428,3.95761694313965,11.2182576823647,23.1542851106514,6.28578853842975,8.32811761267273,32.6003343093276,6.60167327793163,19.4504702778147,8.5794855342731,5.61199239478476,9.37255504001745,10.7013972156618,15.6572082131013,39.0329789858173,9.56362659097874,24.1129055267172,10.2223300580578,29.5013447157206,8.77431686925313,15.447474674415
1045,260.153076981984,50.8393188558071,164.804879265408,114.488096125892,48.7129445608474,192.599036772888,104.316131142075,111.442630200501,60.0780043539987,190.357051808973,153.896169883936,109.397508184451,115.284643783948,119.877674037973,170.438132417206,120.038577865223,107.145963631543,50.4197934240744,126.777064542632,95.8710443694007,124.91923499912,144.29910171984,156.914140478123,175.607450931694,35.7522245717459,55.8546509172697,46.3622333979119,88.6547630066404,85.8036592278767,109.68216643784,48.4664744759552,50.1926611951254,123.018095334165,183.525571643815,59.3642541470947,97.5988418365732,110.896839214173,81.7152509995867,139.079564131635,124.132042177824,116.000830455084,99.1973984168552,99.2769040394459,87.9212141849613,110.90856797354,149.819561019266,136.794555967096,210.615449110973,176.927091933107,138.160431666596,76.202824069158,73.7533617893014,91.0335375185013,117.219072529384
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951316857058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,2.62961994081761,0,0,0,0.899995498938728,2.72129037761935,1.02240945138075,2.73081837972721,0,2.99797733540135,2.65206080447153,0,0,6.59760512582734,2.16285725883284,0,0.951316857058008,1.02239568179542,1.91742088738801,0,0,2.16433297211204,1.22802413238947,1.08340074459836,0,3.70897867183295,0,0,0,0,2.86815206829288,0.961078869798163,0,0.989404235784912,3.36547730470942,3.65593975431338,3.14289426921487,0,0,0,0,1.22564079061044,0,3.12418501333915,1.07013972156618,1.64812718032645,6.50549649763622,0.796968882581562,3.25850074685367,1.85860546510142,0,3.29036882596993,0
1054,0,0.876539980272536,0,0,0,0,1.81419358507957,0,0,0,0.999325778467116,0.663015201117883,0,0,0,0,0,0,0,0,0,1.03070786942743,0,0,0,0,0.927244667958238,2.30272111705559,0,0,0,0,0,0,1.97880847156982,0,0,0.785723567303718,0.832811761267273,0,0,0.972523513890737,0,0,0,0,0.824063590163226,0,0,2.60680059748294,0.929302732550708,0,1.09678960865664,0.908674980847939
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22802413238947,0,2.65974528177475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,1.62637412440906,0,0,0,0,0,0
1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961078869798163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19920170860911,0,0,0,0,0,0,0,0,0,1.08340074459836,0.886581760591582,0,0,0,0,1.07703276613234,0,0,0,0,0,0,1.57144713460744,0.832811761267273,0,0.943096182561662,0,0,0,0,1.07013972156618,0.824063590163226,0,0,0,0,0,1.09678960865664,0
1064,114.720280474694,92.9132379088889,381.763201336324,236.804438140733,316.634139645508,98.9995048832601,92.523872839058,119.621905811547,174.772376302542,51.4234689720923,102.930555182113,396.483090268494,25.3063852208666,100.503504496482,551.999628860887,124.364292382888,642.875781789257,95.1316857058008,655.355632030866,139.971724779325,93.6894262493399,66.9960115127827,260.802123139501,38.0687481040735,134.341692330197,485.846804804187,186.376178259606,426.003406655285,93.3468380610966,65.3874453764048,868.088409502665,71.703801707322,3.84431547919265,352.303552709108,78.162934627008,19.07103806002,104.803606290317,201.145233229752,311.47159871396,131.655196249207,8.48786564305495,377.339123389606,616.497317677053,21.5126375133416,224.941320960419,389.530858650091,360.11578890133,414.725401724309,149.033181042752,748.151771477602,607.763987088163,76.7034962608735,155.744124429243,57.2465237934201
1066,0,0,0,0,0,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0.907096792539785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,2.709927885229,0,0,0,5.29488527835298,0,0.907096792539785,0,10.9232735189089,9.02166122317409,9.99325778467116,0,3.74909410679505,0,6.59760512582734,0,1.11610378782857,6.65921799940605,0,5.75226266216404,0.844048885129189,0,15.1503308047843,1.22802413238947,0,9.75239936650741,0,0,0,1.05463621574846,5.38516383066169,0,1.92215773959633,4.9158635261736,1.97880847156982,0,0,14.9287477787706,3.33124704506909,1.25385901189721,5.65857709536997,6.80766459723516,4.90256316244177,2.80599619739238,1.56209250666957,6.42083832939711,9.06469949179549,0,0.796968882581562,2.60680059748294,6.50511912785496,2.95013447157206,1.09678960865664,0
1075,0,0,0,1.95706147223747,0,0,0,0,0,1.80433224463482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1513605585278,0,0,0,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47506723578603,0,1.81734996169588
1077,0,0.876539980272536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85448933591648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34831136348571,0,0,0,0.844048885129189,0,0,0,0,0,0,0,0,0,2.15406553226468,0,0,0,0,0,0,0,0,0,2.82928854768498,0,0,0,0,0,1.64812718032645,1.62637412440906,0,0.651700149370734,0,0,0,0
1086,0,0.876539980272536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,0,1.75307996054507,0,0,0,0,0,0,0,0,0.999325778467116,0,0,0,0,1.08142862941642,0,0,1.02239568179542,0,0,0,0,1.22802413238947,0,0,0,0,0,1.05463621574846,0,0,0,0,0,1.12182576823647,1.21864658477113,0,0,0,0,0,1.22564079061044,0,0,0,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0,0,0,0,0,0,0.927244667958238,0,0.942897354152491,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0.972523513890737,0,0,0,2.14027944313237,0,0,0,0,0,0,0,0
1094,0.903309295076332,0,0,0,0,0.899995498938728,0,0,0.910272793242405,1.80433224463482,9.99325778467116,0,4.68636763349381,1.21088559634316,4.39840341721822,0,0,1.90263371411602,1.02239568179542,0,0.844048885129189,0,3.24649945816807,35.6126998392945,5.4170037229918,0.886581760591582,54.7074354095361,0,3.77158941660996,6.32781729449079,16.1554914919851,1.43407603414644,0,4.096552938478,0,0,3.65593975431338,3.14289426921487,0,2.50771802379443,2.82928854768498,0.972523513890737,4.90256316244177,0,3.12418501333915,1.07013972156618,0,0,0,2.60680059748294,1.85860546510142,1.47506723578603,0,0.908674980847939
1096,0,0,1.04306885611018,0,0,0,0,0,0,0.902166122317409,0,0,0,1.21088559634316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88619236512332,0.972523513890737,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24365153647295,0,0,0,1.25385901189721,0,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
1098,1.80661859015266,0,0,0,0,0,0,0,0,0,1.99865155693423,0,0,1.21088559634316,0,0,0,0,0,0,0,2.06141573885485,0,0,0,0,0,0,0,0,0,0,0,0.819310587695601,0,1.12182576823647,1.21864658477113,1.57144713460744,0,0,0,0,0,0.93533206579746,0,0,0,0,0,0,0,0,0,0.908674980847939
1100,3.61323718030533,0,1.04306885611018,0,0,0.899995498938728,1.81419358507957,0,0.910272793242405,0.902166122317409,0,1.32603040223577,2.81182058009628,1.21088559634316,0,0,0,0,0,0,0,0,0,1.22802413238947,0,0.886581760591582,0,0,0,0,0,1.43407603414644,0,0,0,0,2.43729316954225,0.785723567303718,0.832811761267273,0,0,0,1.22564079061044,0,1.56209250666957,0,0,0,0.796968882581562,0.651700149370734,1.85860546510142,0,0,0
1104,1.80661859015266,0.876539980272536,1.04306885611018,0.978530736118733,2.11795411134119,1.79999099787746,2.72129037761935,2.04481890276149,0,1.80433224463482,1.99865155693423,2.65206080447153,0.937273526698761,1.21088559634316,0,2.16285725883284,0,0,0,0,2.53214665538757,1.03070786942743,2.16433297211204,2.45604826477893,2.16680148919672,0.886581760591582,0,0,0.942897354152491,1.05463621574846,0,0,2.88323660939449,3.2772423507824,0.989404235784912,0,0,0,1.66562352253455,1.25385901189721,1.88619236512332,0,0,0,0,0,3.29625436065291,0.813187062204528,0,0,0,0,1.09678960865664,1.81734996169588
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02239568179542,0,0,1.03070786942743,0,2.45604826477893,0,0,0,2.30272111705559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972523513890737,0,0,0,0,0,0,0,0,0.929302732550708,0,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,1.62637412440906,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0.910272793242405,0,0,0,1.87454705339752,0,0,0,0,0,0,0,0,0,0,0,1.08340074459836,0,0.927244667958238,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0,0,0,0,0,0,1.09678960865664,0
1111,0.903309295076332,0.876539980272536,0,0,0,2.69998649681618,0,0,0,0,14.9898866770067,0.663015201117883,1.87454705339752,0,6.59760512582734,0,8.92883030262857,0.951316857058008,3.06718704538627,1.91742088738801,0,1.03070786942743,3.24649945816807,8.59616892672627,2.16680148919672,1.77316352118316,0.927244667958238,4.60544223411119,2.82869206245747,2.10927243149693,0,2.86815206829288,5.76647321878898,0,0,3.36547730470942,4.87458633908451,1.57144713460744,6.66249409013819,12.5385901189721,0,2.91757054167221,0,6.54732446058222,1.56209250666957,10.7013972156618,0,0,3.98484441290781,4.56190104559514,0,1.47506723578603,0,10.9040997701753
1112,20.7761137867556,29.8023593292662,34.4212722516358,13.6994303056623,15.8846558350589,26.9998649681618,18.1419358507957,8.17927561104597,12.7438191053937,17.1411563240308,19.9865155693423,31.8247296536584,24.3691116941678,19.3741695414905,45.0836350264868,52.9900028414046,17.8576606052571,10.4644854276381,11.2463524997496,31.6374446419022,16.0369288174546,25.7676967356857,8.65733188844818,41.7528205012419,24.9182171257623,65.6070502837771,26.8900953707889,17.270408377917,26.4011259162697,20.0380880992208,14.0014259597204,12.906684307318,42.2874702711192,32.772423507824,26.7139143661926,12.3400834506012,40.2153372974472,25.143154153719,23.3187293154836,18.8078851784582,29.2359816594115,39.8734640695202,13.4820486967149,10.2886527237721,17.1830175733653,40.665309419515,44.4994338688142,17.8901153684996,19.924222064539,16.2925037342683,55.7581639530425,25.0761430083625,13.1614753038797,39.9816991573093
1113,0.903309295076332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0.951316857058008,0,0,0,1.03070786942743,0,0,0,1.77316352118316,0,0,0,0,0,0,0,0.819310587695601,0,0,1.21864658477113,0,0,1.25385901189721,0,0,0,0,0,0,1.64812718032645,0.813187062204528,0,0,0.929302732550708,0,0,0
1114,1.80661859015266,2.62961994081761,2.08613771222035,2.9355922083562,1.0589770556706,3.59998199575491,1.81419358507957,2.04481890276149,5.46163675945443,1.80433224463482,19.9865155693423,0.663015201117883,3.74909410679505,3.63265678902947,6.59760512582734,4.32571451766568,5.58051893914285,3.80526742823203,9.2015611361588,1.91742088738801,5.06429331077513,3.09212360828228,5.41083243028011,8.59616892672627,5.4170037229918,3.54632704236633,7.41795734366591,4.60544223411119,5.65738412491494,6.32781729449079,4.30813106452935,4.30222810243932,5.76647321878898,4.096552938478,0.989404235784912,4.48730307294589,10.9678192629401,3.92861783651859,5.82968232887091,5.01543604758885,6.60167327793163,6.80766459723516,0,0.93533206579746,9.37255504001745,7.49097805096329,1.64812718032645,4.06593531102264,5.57878217807093,3.9102008962244,0.929302732550708,7.37533617893014,6.58073765193985,6.36072486593557
1115,0,0,1.04306885611018,0,0,0,0,0,0,0,0.999325778467116,0.663015201117883,0,2.42177119268632,0,1.08142862941642,0,0.951316857058008,2.04479136359084,0,0,6.18424721656456,0,0,1.08340074459836,0.886581760591582,0,0,0,0,0,0,0,0,0.989404235784912,0,0,0,0,0,0.943096182561662,0,0,0.93533206579746,0,0,1.64812718032645,0,0,0.651700149370734,2.78790819765212,1.47506723578603,0,0.908674980847939
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0.663015201117883,0,0,0,0,1.11610378782857,0,0,0,0,0,0,2.45604826477893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,0,0,1.04306885611018,0.978530736118733,1.0589770556706,0.899995498938728,0,0,0,0,3.99730311386846,0.663015201117883,0,2.42177119268632,0,0,0,0.951316857058008,1.02239568179542,0,1.68809777025838,0,1.08216648605602,0,1.08340074459836,0,3.70897867183295,0,0,0,1.07703276613234,1.43407603414644,2.88323660939449,0.819310587695601,2.96821270735474,1.12182576823647,0,0,0.832811761267273,1.25385901189721,0,0,0,0.93533206579746,0,0,0,0,0,0,0,0,0,3.63469992339175
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22802413238947,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08142862941642,0,0,0,0,0.844048885129189,0,3.24649945816807,0,0,0,0,1.1513605585278,0,0,1.07703276613234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,1.59393776516312,0,0,0,1.09678960865664,0
1127,0,0,0,0,0,0,0,0,0,0,0,0,1.87454705339752,0,0,0,1.11610378782857,0.951316857058008,4.08958272718169,0,0,0,0,0,0,0,2.78173400387471,0,0,0,0,0,0.961078869798163,0,0,0,0,0,0,0,0,0,0,0,0,2.14027944313237,0,0.813187062204528,0,0,0,0,0,0.908674980847939
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56209250666957,0,0,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,0,0.876539980272536,0,0,0,0,0.907096792539785,0,0,0,0.999325778467116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47506723578603,0,0
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0,0,0,0.844048885129189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
1151,0.903309295076332,3.50615992109015,0,0,0,0,0,2.04481890276149,0,0.902166122317409,0,0,0,0,2.19920170860911,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0,3.16390864724539,0,0,0.961078869798163,0.819310587695601,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908674980847939
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886581760591582,0,0,0.942897354152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813187062204528,0,0,0,0,0,0
1156,0,1.75307996054507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08340074459836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832811761267273,0,0.943096182561662,0,0,0,0,0,0,0,1.59393776516312,0,1.85860546510142,0,0,0
1157,0,0,0,0,0,0,0,0,0,0,0,0.663015201117883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09960085430456,0,0,0.951316857058008,0,0,0,0,0,0,0,0,0.927244667958238,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0.943096182561662,0,0,0,0,2.14027944313237,0,0.813187062204528,0,0,0.929302732550708,0,1.09678960865664,0
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832811761267273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,0,0,0,0,1.0589770556706,0,0,0,0,0,0,0,0.937273526698761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819310587695601,0,0,0,0,0,0,0.943096182561662,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,0,0,0,0,0,0,0,0,0.910272793242405,0,0,0,0,1.21088559634316,0,0,0,0,0,0,1.68809777025838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25385901189721,0,0,0,0,0,0,0.824063590163226,0,0,0.651700149370734,0,0,0,0
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942897354152491,0,1.07703276613234,0,0,0,0,0,0,0.785723567303718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,32.519134622748,8.76539980272536,17.732170553873,41.0982909169868,23.2974952247531,36.8998154564879,23.5845166060344,41.9187875066106,54.6163675945443,9.9238273454915,6.99528044926981,0.663015201117883,1.87454705339752,24.2177119268632,2.19920170860911,2.16285725883284,4.46441515131428,1.90263371411602,2.04479136359084,3.83484177477603,1.68809777025838,1.03070786942743,11.9038313466162,0,0,0,0,8.05952390969458,5.65738412491494,3.16390864724539,0,1.43407603414644,0,0.819310587695601,0,1.12182576823647,4.87458633908451,3.14289426921487,1.66562352253455,2.50771802379443,0.943096182561662,0,12.2564079061044,0.93533206579746,15.6209250666957,1.07013972156618,0.824063590163226,10.5714318086589,2.39090664774469,3.25850074685367,0,2.95013447157206,4.38715843462657,28.1689244062861
1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943096182561662,0.972523513890737,0,0.93533206579746,0,0,0.824063590163226,0,0,0,0,0,0,2.72602494254382
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942897354152491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,1.04306885611018,0,0,0.899995498938728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958710443694007,0,0,1.08216648605602,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65593975431338,0,1.66562352253455,0,0,2.91757054167221,0,0,0,0,0,0.813187062204528,0,0,0.929302732550708,0,0,0
