,SRX9033799,SRX9033800,SRX9033801,SRX9033802,SRX9033803,SRX9033804,SRX9033805,SRX9033806,SRX9033807,SRX9033808,SRX9033809,SRX9033810,SRX9033811,SRX9033812,SRX9033813,SRX9033814,SRX9033815,SRX9033816,SRX9033817,SRX9033818,SRX9033819,SRX9033820,SRX9033821,SRX9033822,SRX9033823,SRX9033824,SRX9033825,SRX9033826,SRX9033827,SRX9033828,SRX9033829,SRX9033830,SRX9033831,SRX9033832,SRX9033833,SRX9033834,SRX9033835,SRX9033836,SRX9033837,SRX9033838,SRX9033839,SRX9033840,SRX9033841,SRX9033842,SRX9033843,SRX9033844,SRX9033845,SRX9033846,SRX9033847,SRX9033848,SRX9033849,SRX9033850,SRX9033851,SRX9033852,SRX9033853,SRX9033854,SRX9033855,SRX9033856,SRX9033857,SRX9033858,SRX9033859,SRX9033860,SRX9033861,SRX9033862,SRX9033863,SRX9033864,SRX9033865,SRX9033866,SRX9033867,SRX9033868,SRX9033869,SRX9033870,SRX9033871,SRX9033872,SRX9033873,SRX9033874,SRX9033875,SRX9033876,SRX9033877,SRX9033878,SRX9033879,SRX9033880,SRX9033881,SRX9033882,SRX9033883,SRX9033884,SRX9033885,SRX9033886,SRX9033887,SRX9033888,SRX9033889,SRX9033890,SRX9033891,SRX9033892,SRX9033893,SRX9033894,SRX9033895,SRX9033896,SRX9033897,SRX9033898,SRX9033899,SRX9033900,SRX9033901,SRX9033902,SRX9033903,SRX9033904,SRX9033905,SRX9033906,SRX9033907,SRX9033908,SRX9033909,SRX9033910,SRX9033911,SRX9033912,SRX9033913,SRX9033914,SRX9033915,SRX9033916,SRX9033917,SRX9033918,SRX9033919,SRX9033920,SRX9033921,SRX9033922,SRX9033923,SRX9033924
1455,5.209787788002,2.40255418163221,3.55199247333606,5.25632712172052,12.3681601019869,0.847982027743931,4.7700138818858,4.53602110672207,7.14079847653557,5.55823877984551,8.81593307718442,0.920524950815731,5.4123972793589,4.9659303759458,8.3277075973234,5.3934847589102,8.2790288644614,1.61631496028644,7.30069246678903,7.43544477970131,6.42238831763791,2.98066907247366,5.34230946640624,8.02859711481302,2.69064789909083,7.69293002480749,2.63261419764896,9.5235331816816,0,4.13288240900688,9.09297237692535,4.71960825850587,3.33989017109272,4.88920554685803,1.62574864953325,5.02158725814918,1.94197757177291,0,0,3.21078267740403,6.53201301468495,0.98986213702073,1.73863470147438,6.46374048481594,2.63830312989872,1.15276275135871,7.66416630447643,2.96468476290974,0,0,2.06963111904137,7.01871790265354,5.5970115762713,2.35080821560768,4.50777572845935,3.57073433344608,0,10.2421752709176,1.48950284770296,0,5.7846173645399,0.788603560328856,3.78743434764104,6.58921858992199,2.67280826602694,0,0,2.35433611322129,5.13020042193294,1.12102717800608,1.56514331645978,5.69360317773516,8.08845122111988,3.72271353851146,0,1.20763613532906,3.78610174028029,4.83903533213788,0,6.50415827779407,1.95141741914142,0.977045565387671,1.43406726718788,1.68131214775018,3.30776041659945,18.3794886580781,3.86672691305594,1.64909741091674,4.10394410040986,1.57296952493668,0.706271059654763,1.9091149270391,0,0,2.84149018724459,1.31455774182755,2.40536547123262,1.34651863342453,5.86417807637759,2.29670624175266,0.965815175217348,0.822964555806904,0,1.73765069967834,0,1.80207328057271,4.73989088103673,5.02851864462504,5.88923276457956,0.816902058083653,0,2.16792663553129,1.83590313242981,2.61494747530721,0.712460299437057,1.69714541808448,2.87839799469313,1.85418115045527,0.977362352810643,2.02611225259411,1.04222092230393,0,1.95888986658693,5.87456031455446,0,0
1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599276084323355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,0.744255398286,2.40255418163221,0,0,1.23681601019869,0,1.36286110911023,0,0,0,1.88912851653952,0,2.02964897975959,0.99318607518916,0,0,0,0,2.19020774003671,0,1.07039805293965,0,1.33557736660156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76294742199682,0,0,0,0,0,0,2.63830312989872,0,0,0,1.29860056798844,0,0,0,0,1.17540410780384,2.25388786422968,1.19024477781536,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0.784778704407097,0,0,0,0.711700397216895,0,0.930678384627865,0,0,0.946525435070072,0,1.29447439641247,3.25207913889704,0,0,0,3.36262429550036,0.826940104149862,1.22529924387188,0.773345382611187,0,0,2.35945428740502,0.706271059654763,0.954557463519552,0,1.44817385000745,0,0,0.801788490410875,0.673259316712266,0.977363012729598,0,0.965815175217348,0,0,0,0,0,3.94990906753061,0,0,0,0,0,0,0,1.42492059887411,0.848572709042242,0.719599498673281,0,0.977362352810643,0,0,0,0,0.734320039319308,0,0
1464,0,0,2.36799498222404,0,0,0,0,0,4.46299904783473,0,0,1.84104990163146,0,7.94548860151328,2.37934502780669,0,0,0,0,1.06220639710019,0,0,0,1.14694244497329,0,0,7.0203045270639,1.1904416477102,1.40053689917261,0,1.29899605384648,0,0,0,0.541916216511082,0,0,0,0,0,5.22561041174796,0,1.73863470147438,2.15458016160532,9.23406095464553,0,5.47440450319745,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0,0,0.788603560328856,1.26247811588035,2.19640619664066,0,0.973724651913981,0,0,0,0,0,0,0,0,0,0,0.946525435070072,0.806505888689647,0,0,0,0,0,1.68131214775018,0,2.45059848774375,0,0,0,0,0,0,0,0,0,2.6291154836551,1.60357698082175,0,0,2.29670624175266,0,0,3.77669631066023,0,8.78226131389188,0,1.57996362701224,0,0,0,0.667253317753434,3.25188995329694,0.917951566214907,1.30747373765361,0,0,0.719599498673281,0,0,0,1.04222092230393,0,0,0,0,0
1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,0,0,0,0,1.23681601019869,0,0,0,0,0.794034111406501,0,0,0,0,0,0.599276084323355,0,0.808157480143219,0.730069246678903,0,0,0,1.33557736660156,0,0,0,0,0,0,0,0,0,0,0,0,1.25539681453729,0,0,0,0,1.30640260293699,0,0,0,1.31915156494936,0,0,0,0,0,0,0,0.932835262711884,0,1.12694393211484,0,0,0,0,1.34393135008422,0,2.36581068098657,0,0,0,0,0,0.784778704407097,0,0,0,1.42340079443379,0.898716802346654,1.86135676925573,0,1.20763613532906,0.946525435070072,0,0,0,0,0,1.43406726718788,0.84065607387509,0,0,0,0,1.02598602510246,0,0,0,0,0,0,0,0,0,0,0,0,3.29185822322762,0,0.86882534983917,3.29334799270946,0.600691093524237,0,0,0,0,0.667253317753434,1.08396331776565,0.917951566214907,0,0,0,0,0.927090575227633,3.90944941124257,0,4.16888368921573,0,1.95888986658693,0,2.86541729127671,0
1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,0,0,0,0,2.47363202039738,0,0,0,1.78519961913389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977841109371605,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,1.29860056798844,0,0,0,0,0,0,0,0,0,0,2.01589702512633,0,0,0,0,0,0,0,0,0,0,0,0,1.79743360469331,1.86135676925573,0,0,0,0,0,0,0,0,0,0,0,0,0.773345382611187,0,1.02598602510246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789981813506122,0,0,0,0,0,0,0,0,0,0,0,0.977362352810643,0,0,0,0,0,0,0
1474,0,0,0,0,0,0,0,0,0.892599809566946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,1.488510796572,3.60383127244831,2.36799498222404,3.00361549812601,9.89452808158951,3.39192811097572,0,0,0,0,1.88912851653952,5.52314970489439,4.05929795951917,0.99318607518916,5.94836256951672,1.79782825297007,0.919892096051267,0.808157480143219,1.46013849335781,3.18661919130056,1.07039805293965,1.49033453623683,1.33557736660156,1.14694244497329,1.34532394954541,1.09899000354393,4.38769032941494,7.1426498862612,4.20161069751782,5.78603537260964,7.79397632307887,1.17990206462647,0.83497254277318,0.977841109371605,1.62574864953325,3.76619044361188,1.94197757177291,0,1.33816023460939,3.21078267740403,1.30640260293699,0,0,0,2.63830312989872,3.45828825407614,3.28464270191847,4.44702714436461,3.89580170396532,0,0,4.67914526843569,0,2.35080821560768,0,1.19024477781536,0,0,0,1.34393135008422,1.65274781843997,1.57720712065771,1.26247811588035,3.66067699440111,0.890936088675647,0,0,0.784778704407097,0.732885774561849,0,1.56514331645978,1.42340079443379,0.898716802346654,1.86135676925573,0,6.03818067664532,0.946525435070072,4.03252944344823,1.29447439641247,0,1.95141741914142,0.977045565387671,1.43406726718788,0,2.48082031244959,6.12649621935938,0,2.47364611637511,4.10394410040986,0.78648476246834,0.706271059654763,1.9091149270391,0,10.1372169500521,0,0,0,0,0.977363012729598,4.59341248350531,0,0.822964555806904,5.0355950808803,2.60647604951751,0,0,2.36994544051837,0,1.96307758819319,1.63380411616731,0,2.16792663553129,0.917951566214907,6.53736868826803,0,0,1.43919899734656,0.927090575227633,0,2.02611225259411,4.16888368921573,0,0,0.734320039319308,0,0
1476,0,0,1.18399749111202,2.25271162359451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07039805293965,0,0,0,0,2.19798000708785,0.877538065882988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731583947922689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898716802346654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82454870545837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654359196064395,0,0,0,0,0,0,0,0,0,0.977362352810643,0,0,0,0,0,0,0
1477,0,0,0,0,0,0,0,0,0,0,0,0.920524950815731,0,0,1.18967251390334,0,0.919892096051267,0,0,0,1.07039805293965,0,0,0,0,0,0,1.1904416477102,0,0.826576481801377,0,0,1.66994508554636,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09488090063949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26247811588035,0,0.890936088675647,1.94744930382796,0,0,0,0,0.782571658229889,0,0,0,0,0,0,0.806505888689647,0,0,0,0,0,0,0,0,0,1.64909741091674,0,0,0,0,2.67944231990194,0,0,0,0,0,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848572709042242,0,0,0,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0.681430554555114,0,0.892599809566946,0,0,0,0,0,1.18967251390334,0,0,0.808157480143219,0,0,0,0,2.67115473320312,0,0,0,0,0,0,0,0,0,0.83497254277318,0,0,0,0,0,0,0,0,0.98986213702073,0,0,0,0,0,0,0,0,1.37975407936091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930678384627865,0,0,0,0,0,0,0,0,0,0,0,0,0.773345382611187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.712460299437057,0,0.719599498673281,0,0,0,0,0,0,0,0,0
1481,3.72127699143,3.60383127244831,1.18399749111202,9.01084649437804,1.23681601019869,9.32780230518324,7.49573610010625,1.13400527668052,3.57039923826778,6.35227289125201,4.40796653859221,4.60262475407865,7.44204625911848,0.99318607518916,0,5.3934847589102,0.919892096051267,7.27341732128898,4.38041548007342,1.06220639710019,0,1.49033453623683,1.33557736660156,2.29388488994658,6.72661974772707,1.09899000354393,0.877538065882988,3.5713249431306,0,2.47972944540413,5.19598421538591,4.71960825850587,6.67978034218544,4.88920554685803,5.41916216511082,3.76619044361188,1.94197757177291,5.28884226599046,0,2.14052178493602,3.91920780881097,5.93917282212438,0,3.23187024240797,0,2.30552550271743,3.28464270191847,0,6.49300283994221,0,0.689877039680456,0,6.52984683898319,4.70161643121536,6.76166359268903,2.9756119445384,5.03506576180385,13.9000950105311,5.21325996696035,12.095382150758,6.61099127375988,2.36581068098657,5.04991246352139,3.66067699440111,6.23655262072953,11.6846958229678,1.25998500238967,10.2021231572923,5.86308619649479,0,3.13028663291956,13.522307547121,5.39230081407992,5.58407030776719,2.40426396794396,1.20763613532906,1.89305087014014,5.64554122082753,0,8.67221103705876,7.80566967656568,4.88522782693836,0,10.0878728865011,8.26940104149862,6.12649621935938,7.73345382611187,4.12274352729185,3.07795807530739,5.50539333727838,10.5940658948215,1.9091149270391,4.01916347985291,4.34452155002233,0.947163395748195,2.6291154836551,4.81073094246525,6.73259316712266,2.9320890381888,3.44505936262898,5.79489105130409,0,0,1.73765069967834,4.39113065694594,1.80207328057271,3.94990906753061,3.01711118677502,11.7784655291591,5.71831440658557,7.33978649528777,1.08396331776565,2.75385469864472,1.30747373765361,5.69968239549646,4.24286354521121,2.87839799469313,0,3.90944941124257,0,4.16888368921573,1.15822581849422,6.85611453305427,10.2804805504703,0,0
1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15276275135871,0,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822964555806904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734320039319308,0,0
1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919892096051267,0,0,1.06220639710019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14835312087633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.927090575227633,0,0,0,0,0,0,0,0
1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14694244497329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898716802346654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977363012729598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,1.488510796572,1.2012770908161,5.9199874555601,0,0,0,0.681430554555114,0,0,0,0.629709505513173,0,0.676549659919862,0,0,1.79782825297007,0,0,0,1.06220639710019,0,0,0,0,0,3.29697001063178,2.63261419764896,0,0,0,0,0,0,0,0.541916216511082,1.25539681453729,0,0,0,1.07026089246801,0,0,0,0,0,0,2.18976180127898,0,0,0,0,4.67914526843569,0,1.17540410780384,3.38083179634451,0,1.25876644045096,0.731583947922689,0,0.67196567504211,6.61099127375988,1.57720712065771,0,0.732135398880221,8.01842479808082,0,0,0,2.9315430982474,0,3.91285829114944,7.11700397216895,0,1.86135676925573,0,3.62290840598719,0,0,5.17789758564988,0,6.82996096699497,0.977045565387671,0,0,0,1.22529924387188,0,0,0,0,0.706271059654763,0,0,1.44817385000745,0,2.6291154836551,0.801788490410875,0,1.9547260254592,4.59341248350531,0,0,0,0,1.09778266423649,0,0,0,0,0,0,0,0,0,0,0,0.719599498673281,0,0,0,1.04222092230393,0,0,0,0,0
1495,48.37660088859,2.40255418163221,63.9358645200491,5.25632712172052,13.6049761121856,6.78385622195145,6.81430554555114,0,5.35559885740168,6.35227289125201,13.8536091212898,0,11.5013442186377,9.9318607518916,1.18967251390334,2.39710433729342,1.83978419210253,6.46525984114576,4.38041548007342,4.24882558840075,4.28159221175861,2.98066907247366,1.33557736660156,1.14694244497329,5.38129579818165,9.89091003189534,6.14276646118092,11.904416477102,0,3.30630592720551,40.2688776692408,3.5397061938794,10.0196705132782,3.91136443748642,2.16766486604433,7.53238088722376,0,7.05178968798728,2.67632046921878,17.1241742794881,0,4.94931068510365,1.73863470147438,2.15458016160532,3.95745469484809,1.15276275135871,3.28464270191847,4.44702714436461,0,0,4.82913927776319,100.601623271367,21.4552110423733,18.8064657248614,50.7124769451677,11.3073253892459,1.25876644045096,22.6791023856034,2.97900569540591,5.37572540033688,27.2703390042595,33.9099530941408,3.78743434764104,26.356874359688,59.6927179412683,0.973724651913981,0,8.63256574847806,29.315430982474,1.12102717800608,15.6514331645978,45.5488254218813,2.69615040703996,53.0486679237883,0,12.0763613532906,0.946525435070072,3.22602355475859,46.6010782708489,3.25207913889704,42.9311832211112,4.88522782693836,0,11.7691850342513,3.30776041659945,4.9011969754875,1.54669076522237,4.94729223275022,3.07795807530739,2.35945428740502,14.1254211930953,5.72734478111731,4.01916347985291,2.89634770001489,4.73581697874098,1.31455774182755,17.6393467890392,4.71281521698586,32.2529794200767,68.9011872525797,0.965815175217348,3.29185822322762,0,0.86882534983917,2.19556532847297,1.20138218704847,1.57996362701224,0,11.1241063330947,2.45070617425096,2.66901327101374,0,0.917951566214907,0,1.42492059887411,0.848572709042242,4.31759699203969,0,0,3.03916837889116,2.08444184460786,0,0.979444933293467,7.34320039319308,7.16354322819177,0
1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18967251390334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09488090063949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689877039680456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,0,1.2012770908161,0,0,1.23681601019869,0,0,0,0,0,0,0,0,0,0,0,0.919892096051267,0,0,0,0,0,0,0,0,1.09899000354393,0,1.1904416477102,0,0,0,0,0,0.977841109371605,0,0,0,1.76294742199682,0,0,0,0,0,0,0,0,0,0,1.29860056798844,0,0,0,0,0,0,0,0,0,0,0,0.826373909219985,0,0,0,0,0,0,0,0.732885774561849,0,0,0.711700397216895,0,0,0,0,0,0,0,0,0.97570870957071,0,0,0,0,0,0,0,1.02598602510246,0,0,0.954557463519552,0,1.44817385000745,0,1.31455774182755,0,0,0,0,0.965815175217348,0.822964555806904,1.25889877022008,0,4.39113065694594,0,0,0,0,0.816902058083653,0,0,0,2.61494747530721,0,0.848572709042242,0.719599498673281,0,0.977362352810643,0,0,0,0,0.734320039319308,0,0
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18967251390334,2.39710433729342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932835262711884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34651863342453,0,0,0,0,0,0,0,0,0,0,0.654359196064395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826373909219985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67196567504211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,0,1.2012770908161,2.36799498222404,0,1.23681601019869,0.847982027743931,0,0,0,0,0,0,0,0,2.37934502780669,0,0,0,0,0,1.07039805293965,4.47100360871049,5.34230946640624,0,0,1.09899000354393,0,2.3808832954204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98986213702073,1.73863470147438,0,10.5532125195949,0,0,2.96468476290974,1.29860056798844,0,0,2.33957263421785,0,0,0,0,0,0,0,0.67196567504211,0,0,1.26247811588035,0,0,0,0,0,0,1.12102717800608,0,0,0,0,1.20213198397198,2.41527227065813,0,2.41951766606894,1.29447439641247,0,0,0,0,0,0,0,0,0,0,2.35945428740502,0,0,0,4.34452155002233,0,0,0,2.0197779501368,0,1.14835312087633,0,0,1.25889877022008,0.86882534983917,0,0,0,0,0,1.63380411616731,0,1.08396331776565,0,0,0,1.69714541808448,0,0.927090575227633,0.977362352810643,0,0,0,0,0,0,0
