,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
4065,0,0,0,0,0,0,0,0
4068,0,0,0,0,0,5.67018626133693,0,0
4070,0,0,0,0,0,0,0,0
4071,2.35455763597804,0,0,0,3.69003142778375,0,1.05150193874993,0
4074,0,0,0,0,0,0,0,0
4086,1.17727881798902,2.02478824955256,0,0,0.922507856945936,1.89006208711231,1.05150193874993,0
4088,0,0,0,0,0,0,0,0
4090,0,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0,0
4093,0,0,0,0,0,0,2.10300387749986,0
4094,0,0,0,0,0,0,0,0
4095,0,0,0,0,0,0,0,0
4096,0,0,0,0,0,0,0,0
4097,0,0,0,0,0,0,0,0
4098,1.17727881798902,0,3.56837207259946,3.074826763224,0,1.89006208711231,0,0
4099,0,2.02478824955256,0,0,0,0,0,0
4100,0,0,0,0,0,0,0,0
4103,0,0,0,0,0,0,0,0
4104,0,0,1.18945735753315,0,0,0,0,0
4109,0,0,0,0,0,0,0,0
4116,0,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0
4121,0,0,0,0,0,0.945031043556156,0,0
4123,0,0,0,0,0,0,0,0
4125,0,0,0,0,0,0,0,0
4126,0,0,0,0,0,0,2.10300387749986,0
4128,0,0,0,0,0,0,0,0
4129,0,0,0,0,0,0,0,0
4130,0,2.02478824955256,1.18945735753315,0,0,0,0,1.68009449448814
4133,0,0,1.18945735753315,0,0,0,0,0
4136,0,0,0,0,0,0,0,0
4137,0,0,0,0.768706690806,0,0.945031043556156,0,0
4138,0,0,0,0,0,0,0,0
4139,0,0,1.18945735753315,0.768706690806,5.53504714167562,1.89006208711231,0,0
4141,0,0,0,0,0,0,0,0
4142,0,0,0,0,0,0,0,0
4146,1.17727881798902,0,0,0.768706690806,0,0,0,0
4147,1.17727881798902,1.01239412477628,0,0,0.922507856945936,0,1.05150193874993,1.68009449448814
4150,0,0,0,0,0,0,0,0
4151,0,0,0,0,0,0,0,0
4152,11.7727881798902,12.1487294973154,1.18945735753315,15.37413381612,7.38006285556749,3.78012417422462,2.10300387749986,0.840047247244072
4153,0,1.01239412477628,4.75782943013261,0.768706690806,0,0,0,0
4154,0,0,0,0,0,0,0,0
4159,0,0,0,0,0,0,0,0
4160,0,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,0,0
4164,0,0,0,0,0,0,0,0.840047247244072
4165,0,0,0,0,0,0,0,0
4166,0,0,0,0,1.84501571389187,0.945031043556156,2.10300387749986,0
4167,0,0,0,0,0,0,0,0
4174,34.1410857216815,16.1983059964205,65.4201546643234,28.442147559822,58.117994987594,40.6363348729147,17.8755329587488,7.56042522519665
4175,0,0,0,0,0,0,0,0
4176,2.35455763597804,0,0,0,0,0,0,0
4177,0,0,0,0,0.922507856945936,1.89006208711231,0,0
4180,0,0,0,0,0,0,0,0
4181,4.70911527195607,1.01239412477628,8.32620150273207,6.918360217254,6.45755499862155,7.56024834844925,2.10300387749986,0
4182,0,0,0,0,0,0,0,0
4183,0,0,0,0,0,0,0,0
4184,3.53183645396705,2.02478824955256,4.75782943013261,5.380946835642,0.922507856945936,0,4.20600775499973,0.840047247244072
4185,0,0,0,0,0,0,0,0
4189,0,0,0,0,0,0,0,0
4190,0,0,0,0,0,0,0,0
4192,0,0,0,0,0,0,0,0
4193,0,0,0,0,0,0,0,0
4194,0,0,1.18945735753315,0,0,0,1.05150193874993,0
4195,0,0,0,0,0,0,0,0
4197,0,1.01239412477628,0,0,0,0,0,0
4199,0,0,0,0,0,0,0,0
4201,0,0,0,0,0,0,0,0
4204,0,0,0,0.768706690806,0,0,0,0
4213,14.1273458158682,20.2478824955256,10.7051162177984,14.605427125314,19.3726649958647,17.0105587840108,18.9270348974988,20.1611339338577
4215,0,0,2.37891471506631,0,0.922507856945936,1.89006208711231,0,0
4216,0,0,0,0,0,0,0,0
4217,0,0,0,0,0,0,0,0
4218,0,0,3.56837207259946,0,0.922507856945936,0,1.05150193874993,0
4219,0,0,0,0,0,0,0,0
4220,8.24095172592313,4.04957649910512,2.37891471506631,4.612240144836,0.922507856945936,1.89006208711231,8.41201550999945,2.52014174173222
4221,0,0,1.18945735753315,0,0,0,0,0
4222,0,0,0,0,0,0,0,0
4224,0,0,8.32620150273207,0,0.922507856945936,0,0,0
4225,0,0,0,0,0,0,0,0
4226,0,0,0,0,0,0,0,0.840047247244072
4229,0,0,0,0,0,0,0,0
4231,4.70911527195607,0,2.37891471506631,0.768706690806,2.76752357083781,0.945031043556156,5.25750969374966,0
4232,0,0,0,0,0,0,0,0
4235,3.53183645396705,9.11154712298651,2.37891471506631,3.84353345403,0.922507856945936,0,0,0.840047247244072
4242,0,0,0,0,0,0,0,0
4243,0,0,0,0,0,0,0,0
4244,0,0,0,0,0,0,0,0
4245,0,0,0,0,0,0,0,0
4246,0,0,0,0,0,0,0,0
4249,4.70911527195607,2.02478824955256,1.18945735753315,12.299307052896,2.76752357083781,7.56024834844925,3.1545058162498,5.8803307307085
4250,0,0,0,0,0,0,0,0
4251,0,0,0,0,0,0,0,0
4254,1.17727881798902,0,0,0,0,0,0,0
4257,0,0,0,0,0,0,1.05150193874993,0
4258,0,0,0,0,0,0,0,0
4259,0,0,0,0,0,0,2.10300387749986,0
4260,0,0,0,0,0,0,1.05150193874993,0
4261,0,0,0,0,0,0,0,0
4263,0,0,0,0,0,0,0,0.840047247244072
4267,2.35455763597804,0,0,0,0,0.945031043556156,2.10300387749986,1.68009449448814
4268,0,0,0,0,0,0,0,0
4269,0,0,0,0,0,0,0,0
4270,0,0,0,0,0,0,0,0
4271,0,0,0,0,0,0,0,0
4274,0,0,0,0,0,0,0,0
4276,0,0,0,0,0,0,0,0
4278,0,0,0,0,0,0,1.05150193874993,0
4279,67.104892625374,45.5577356149326,51.1466663739256,83.789029297854,66.4205657001074,43.4714280035832,51.5235949987467,33.6018898897629
4281,0,0,0,0,0,0,0,0
4286,0,0,0,0,0,0,0,0
4288,0,0,0,0,0,0,0,0
4289,0,0,0,0,0,0,1.05150193874993,0
4291,0,0,0,0,0,0,0,0
4292,0,0,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0
4296,0,0,0,0,0,0,0,0
4300,0,0,0,0,0.922507856945936,0,0,0
4301,0,1.01239412477628,0,0,0,0,0,0
4302,2.35455763597804,0,0,0,0,0,0,0
4306,0,0,0,0,0,0,0,0
4307,0,0,0,0,0,0,0,0
4308,2.35455763597804,0,0,0,0,0,1.05150193874993,0.840047247244072
4309,1.17727881798902,0,3.56837207259946,0,2.76752357083781,0,3.1545058162498,0.840047247244072
4310,0,0,0,0,0,0,0,0
4312,0,1.01239412477628,2.37891471506631,0,0,0,1.05150193874993,0
4314,1.17727881798902,0,0,0,0,0,0,0
4315,0,0,0,0,0,0,0,0
4316,0,0,0,0,0,0,0,0
4319,0,0,0,0,0,0,0,0.840047247244072
4321,0,0,0,0.768706690806,0,0,0,0
4327,2.35455763597804,1.01239412477628,5.94728678766577,3.84353345403,2.76752357083781,3.78012417422462,1.05150193874993,4.20023623622036
4329,0,0,0,0.768706690806,0,0,0,0
4331,4.70911527195607,17.2107001211967,1.18945735753315,16.911547197732,3.69003142778375,4.72515521778078,3.1545058162498,10.9206142141729
4332,44.7365950835827,53.6568886131428,42.8204648711935,58.421708501256,68.2655814139993,57.6468936569255,19.9785368362487,29.4016536535425
4334,0,0,3.56837207259946,0,0,0,0,0
4335,12.9500669978792,11.1363353725391,77.314728239655,19.21766727015,53.5054557028643,35.9111796551339,76.759641528745,28.5616064062984
4336,0,0,3.56837207259946,0,2.76752357083781,1.89006208711231,1.05150193874993,0.840047247244072
4337,0,0,1.18945735753315,0,0,0,0,0
4338,0,0,0,0,0,0,0,0
4340,0,0,0,0,0,0,0,0
4342,0,0,0,0,0,0.945031043556156,0,0
4346,0,0,0,0,0,0.945031043556156,0,0
4347,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0,0
4351,2.35455763597804,0,0,0,0,0,0,0
4352,1.17727881798902,26.3222472441833,1.18945735753315,34.59180108627,4.61253928472968,28.3509313066847,5.25750969374966,48.7227403401562
4353,0,0,0,2.306120072418,5.53504714167562,1.89006208711231,0,2.52014174173222
4354,0,0,0,0,0,0,0,0
4357,0,0,0,0,0.922507856945936,0,0,0
4360,28.2546916317364,37.4585826167223,7.13674414519892,96.0883363507499,19.3726649958647,103.953414791177,3.1545058162498,67.2037797795257
4361,0,3.03718237432884,2.37891471506631,0,0,0.945031043556156,4.20600775499973,1.68009449448814
4362,0,0,0,0,0,0,0,0
4363,0,0,0,0,0,0,1.05150193874993,0
4365,0,0,0,0,0,0,0,0
4366,0,0,0,0,0,0,0,0
4367,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0,0
4374,1.17727881798902,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0,0
4378,1.17727881798902,0,0,0,0,0,0,1.68009449448814
4379,0,0,0,0,0,0,0,0
4380,0,0,0,0,0,0,0,0
4384,0,0,0,0,0,0.945031043556156,0,0
4389,0,0,0,0,0,0,0,0
4391,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0
4401,0,0,2.37891471506631,1.537413381612,0,0,1.05150193874993,0
4403,0,0,0,1.537413381612,1.84501571389187,0.945031043556156,0,0
4405,0,0,4.75782943013261,2.306120072418,0,0,1.05150193874993,0
4409,2.35455763597804,0,3.56837207259946,2.306120072418,1.84501571389187,3.78012417422462,0,2.52014174173222
4410,0,0,0,0,0,0,0,0
4419,0,0,1.18945735753315,0.768706690806,0,0,2.10300387749986,0
4420,0,0,0,0,0,1.89006208711231,0,0
4421,0,7.08675887343396,0,7.68706690806,0,1.89006208711231,0,3.36018898897629
4426,0,0,32.1153486533951,6.149653526448,7.38006285556749,3.78012417422462,6.30901163249959,2.52014174173222
4428,1.17727881798902,5.0619706238814,1.18945735753315,0.768706690806,0.922507856945936,0.945031043556156,1.05150193874993,0
4429,0,0,0,0,0,0,0,0
4432,0,0,0,0,0,0,0,0
4433,0,0,0,0,0,0,0,0
4434,0,0,0,0,0,0,0,0
4437,0,0,0,0,0,0,0,0
4438,0,0,0,0.768706690806,0,0,0,1.68009449448814
4439,0,0,0,1.537413381612,0,2.83509313066847,1.05150193874993,1.68009449448814
4440,0,0,0,0,0,0,0,0
4442,0,0,1.18945735753315,0,0,0,0,0
4443,0,1.01239412477628,0,0.768706690806,0,3.78012417422462,1.05150193874993,0.840047247244072
4444,0,2.02478824955256,0,0,1.84501571389187,0.945031043556156,0,0
4447,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0
4452,14.1273458158682,13.1611236220916,2.37891471506631,0,0.922507856945936,0.945031043556156,0,0
4453,9.41823054391214,4.04957649910512,0,0,0.922507856945936,0,0,0
4454,1.17727881798902,1.01239412477628,0,0,0.922507856945936,0.945031043556156,0,0
4457,0,0,0,0,0,0,0,0
4462,0,0,0,0,0,0,0,0
4463,0,0,0,0,0,0,0,0
4464,0,0,0,0,0,0,0,0
4465,1.17727881798902,0,0,0,1.84501571389187,0,0,1.68009449448814
4466,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,2.10300387749986,0
4471,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0
4474,0,0,0,0,0,0,0,0
4475,0,0,0,0,0,0,0,0
4481,0,0,0,0,0,0,0,0
4483,0,0,0,0,0,0,0,0
4484,0,1.01239412477628,0,0.768706690806,0,0.945031043556156,1.05150193874993,0
4485,0,0,1.18945735753315,0,1.84501571389187,0,0,0
4487,7.06367290793411,5.0619706238814,0,0.768706690806,1.84501571389187,6.61521730489309,0,0.840047247244072
4488,0,0,0,0,0,0,0,0
4489,22.3682975417913,14.1735177468679,102.293332747851,11.53060036209,54.4279635598102,17.955589827567,23.1330426524985,1.68009449448814
4490,0,0,0,0.768706690806,0,0,0,0
4491,0,0,0,0,0,0,0,0
4494,0,0,0,0,0,0,0,0
4495,0,0,0,0,0,0,0,0
4503,0,0,0,0,0,0,0,0
4504,0,0,0,0,0,0,0,0
4505,0,0,0,0,0,0,0,0
4506,0,0,0,0,0,0,0,0
4508,0,0,0,0,0,0,0,0
4511,0,0,0,0,0,0,0,0
4518,0,0,0,0,0,0,0,0
4519,0,0,0,0,0,0,0,0
4521,0,0,0,0,0,0,0,0
4523,0,0,0,0,0,0,0,0
4525,0,0,0,0,1.84501571389187,0.945031043556156,0,0
4526,0,0,0,0,0,0,0,0
4527,0,0,0,0,0,0,0,0
4528,0,0,0,0,0,0,0,0
4529,0,0,0,0,0,0,0,0
4531,0,0,0,0,0,0,0,0
4533,0,0,5.94728678766577,2.306120072418,0.922507856945936,0,0,0
4534,0,0,0,0,0,0,0,0
4535,0,0,0,0,0,0,0,0
4536,0,0,0,0,0,0,0,0
4539,3.53183645396705,0,3.56837207259946,0.768706690806,4.61253928472968,0.945031043556156,6.30901163249959,1.68009449448814
4541,0,0,0,0,0,0,0,0
4542,0,0,0,0,0,0,0,0
4543,0,0,0,0,0,0,0,0
4545,0,0,0,0,0,0,0,0
4547,0,0,0,0,0.922507856945936,0,0,0
4548,0,0,0,0,0,0,0,0
4549,0,0,0,0,0,0,0,0
4550,0,0,0,0,0,0,3.1545058162498,0
4551,0,0,0,0,0,0,0,0
4555,3.53183645396705,0,0,14.605427125314,1.84501571389187,11.3403725226739,2.10300387749986,6.72037797795257
4558,0,0,0,0,0,0,0,0
4559,0,0,1.18945735753315,0,0,0,0,0.840047247244072
4560,0,0,0,0,0,0,0,0
4561,0,0,0,0,0,0,0,0
4562,0,0,0,0,0,0,0,0
4564,0,0,0,0,0,0,0,0
4565,0,0,0,0,0,0,0,0
4566,0,0,2.37891471506631,1.537413381612,1.84501571389187,0.945031043556156,1.05150193874993,0
4567,1.17727881798902,0,2.37891471506631,0,0,0,0,0
4570,0,0,0,0,0.922507856945936,0,0,0
4572,0,0,0,0,0,0,0,0
4576,0,0,0,0,0,0,1.05150193874993,0
4577,0,0,0,0.768706690806,0,0,0,0
4579,2.35455763597804,0,0,0.768706690806,0.922507856945936,0,2.10300387749986,0
4581,0,0,0,0,0,0,0,0
4583,1.17727881798902,0,0,0,0,0,1.05150193874993,0
4585,1.17727881798902,0,1.18945735753315,0,0.922507856945936,0,0,0
4587,0,0,0,0,0,0.945031043556156,0,0
4589,0,1.01239412477628,0,0,0,0,0,0
4593,0,0,0,0,0,0,0,0
4594,0,0,1.18945735753315,0,0.922507856945936,0,1.05150193874993,0
4595,0,0,0,0,0,0,0,0
4596,0,0,0,0,0,0,0,0
4599,0,0,0,0,0,0,0,0.840047247244072
460,2.35455763597804,1.01239412477628,0,0,0,0,2.10300387749986,0
4601,0,0,7.13674414519892,0,0.922507856945936,0,0,0
4604,0,0,0,0,0,0,0,0
4605,0,0,1.18945735753315,0.768706690806,0,0.945031043556156,0,0.840047247244072
4606,0,0,0,0,0,0,0,0
4607,0,0,0,0,0,0,0,0
4608,0,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0,0
4611,0,1.01239412477628,0,3.074826763224,0,0,2.10300387749986,0.840047247244072
4613,0,0,0,1.537413381612,0,1.89006208711231,0,0
4614,0,0,0,0,0,0,0,0
4615,12.9500669978792,0,1.18945735753315,14.605427125314,1.84501571389187,0.945031043556156,5.25750969374966,0
4617,0,0,0,0,0,0,0,0
4618,0,1.01239412477628,0,0,0,0.945031043556156,1.05150193874993,0
4619,0,0,0,0.768706690806,0,0.945031043556156,0,0
4621,0,0,0,0,0,0,0,0.840047247244072
4623,0,0,1.18945735753315,0,0.922507856945936,0,0,0
4627,0,0,0,0,0,0,0,0
4628,0,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0,0
4630,0,0,0,0,0,0,0,0
4632,1.17727881798902,5.0619706238814,3.56837207259946,3.84353345403,3.69003142778375,3.78012417422462,0,5.8803307307085
4633,0,0,1.18945735753315,1.537413381612,0,0,0,1.68009449448814
4634,8.24095172592313,2.02478824955256,0,3.84353345403,0.922507856945936,2.83509313066847,1.05150193874993,0
4639,0,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0,0
4640,0,0,0,0,0,0,0,0
4641,0,0,0,0,0,0.945031043556156,0,0
4642,0,0,0,0,0,0,0,0
4644,0,0,0,0,0,0.945031043556156,0,0
4646,0,0,0,0,0,0,0,0
4647,0,0,0,0,0,0,0,0
4649,0,0,0,0,0,0,0,0
465,1.17727881798902,0,0,0,0,0,0,0
4650,0,0,0,0,0,0,0,0
4651,0,0,0,0,0,0,0,0
4652,0,0,0,0,0,0,1.05150193874993,0
4653,0,0,0,0,0,0,0,0
4654,0,0,0,0,0,0,0,0
4655,0,0,0,0,0,0,0,0
4656,0,0,0,0,0,0,1.05150193874993,3.36018898897629
4657,0,0,3.56837207259946,9.99318698047799,6.45755499862155,5.67018626133693,2.10300387749986,0
4658,2.35455763597804,0,9.51565886026523,15.37413381612,5.53504714167562,15.1204966968985,7.36051357124952,5.8803307307085
4659,0,0,1.18945735753315,0,1.84501571389187,0,1.05150193874993,0
466,2.35455763597804,0,104.672247462917,1.537413381612,19.3726649958647,0,64.1416182637458,4.20023623622036
4662,0,0,0,0,0,0,0,0
4663,0,0,2.37891471506631,0,0.922507856945936,0,1.05150193874993,0
4664,0,0,2.37891471506631,0,0,0,0,0.840047247244072
4665,0,0,0,0,0,0,0,0
4666,0,0,0,0,0,0,0,0
4667,0,0,0,0,0,0,0,0
4668,0,0,0,0,0,0,0,0
4669,0,0,1.18945735753315,0.768706690806,0,0,0,0
467,0,0,0,0,0,0,1.05150193874993,0
4670,1.17727881798902,0,0,0,0,0,0,0
4673,0,0,0,0,0,0,0,0
4674,1.17727881798902,0,0,0,0,0.945031043556156,1.05150193874993,0
4676,0,0,0,0,0,0,0,0
4678,0,0,0,0,0,0,0,0
4679,0,0,0,0,0.922507856945936,0,0,0
468,25.9001339957584,3.03718237432884,48.7677516588593,3.074826763224,51.6604399889724,8.5052793920054,31.545058162498,26.8815119118103
4680,0,0,0,0,0,0,0,0
4681,0,0,0,0,0,0,0,0
4682,0,0,0,0,0,0,0,0
4683,0,0,0,0,0,0,0,0
4684,0,3.03718237432884,0,0,0.922507856945936,0,0,0.840047247244072
4685,0,0,0,0,0,0,0,0
4687,0,0,0,0,0,0,0,0
4688,0,0,0,0,0,0,0,0
4694,0,0,0,0,0,0,0,0
4695,0,0,0,0.768706690806,0,0,0,0
4696,0,0,0,0,0,0,0,0
4697,0,0,0,0,0,0,0,0
4699,0,0,0,0.768706690806,0,0,0,0
470,0,6.07436474865768,0,0.768706690806,0,0,2.10300387749986,0
4700,0,0,0,0,0,0,0,0
4707,0,0,0,0,0,0,0,0
471,1.17727881798902,0,0,0.768706690806,0,0,1.05150193874993,0
4710,0,0,0,0,0,0,0,0
4711,0,0,24.9786045081962,0.768706690806,6.45755499862155,0,5.25750969374966,1.68009449448814
4713,2.35455763597804,3.03718237432884,10.7051162177984,0.768706690806,2.76752357083781,18.9006208711231,9.46351744874939,5.04028348346443
4714,0,0,0,1.537413381612,0,0,0,1.68009449448814
4715,0,4.04957649910512,0,2.306120072418,0,0,0,2.52014174173222
4719,0,0,0,0,0.922507856945936,0,0,0
472,0,0,0,0,0,0,0,0
4720,2.35455763597804,2.02478824955256,2.37891471506631,1.537413381612,1.84501571389187,12.28540356623,3.1545058162498,0
4721,0,0,0,0,0,0,0,0
4728,0,0,0,0,0,0,0,0
4731,0,0,2.37891471506631,0,0.922507856945936,0,0,0
4734,0,0,0,0,0,0,0,0
4735,0,0,0,0,0,0,0,0
4736,93.0050266211324,7.08675887343396,3988.25051980866,1740.35194798478,1380.99426184807,472.515521778078,748.669380389951,168.009449448814
4739,0,0,0,0.768706690806,0,0,0,0
4741,0,0,0,0,0,0,0,0
4742,0,0,0,0,0,0,0,0
4744,2.35455763597804,2.02478824955256,1.18945735753315,0.768706690806,5.53504714167562,3.78012417422462,5.25750969374966,1.68009449448814
4745,60.0412197174399,12.1487294973154,127.271937256047,29.210854250628,77.4906599834587,32.1310554809093,154.57078499624,29.4016536535425
475,0,0,0,0,0,0,0,0
4752,2.35455763597804,0,0,1.537413381612,0,0.945031043556156,0,0
4754,0,0,0,0,0,0,0,0
4755,0,0,0,0,0,0,0,0.840047247244072
4757,0,2.02478824955256,0,1.537413381612,0,1.89006208711231,0,0.840047247244072
4758,0,1.01239412477628,0,0,0,0,0,0
4760,0,0,0,0,0,0,0,0
4761,0,0,0,0,0,0,0,0
4762,0,0,0,0,0,0,0,0
4763,0,0,0,0,0,0,0,0
4765,58.8639408994509,85.0411064812075,73.7463561670555,54.578175047226,77.4906599834587,85.052793920054,85.1716570387445,69.723921521258
4766,0,2.02478824955256,0,1.537413381612,0.922507856945936,0,0,0
4767,16.4819034518463,12.1487294973154,8.32620150273207,5.380946835642,6.45755499862155,19.8456519146793,24.1845445912484,2.52014174173222
4768,0,0,0,0,0,0,1.05150193874993,0
4769,0,2.02478824955256,0,0.768706690806,0,0,0,0.840047247244072
4770,2.35455763597804,0,4.75782943013261,0,1.84501571389187,1.89006208711231,2.10300387749986,0
4771,3.53183645396705,2.02478824955256,1.18945735753315,0,0.922507856945936,0,4.20600775499973,0
4772,0,0,0,0,0,0,0,0
4776,1.17727881798902,1.01239412477628,0,0,0.922507856945936,0,0,0
4777,0,1.01239412477628,0,0,0,0,0,0
4778,0,0,0,0,0,0.945031043556156,0,0
4779,1.17727881798902,4.04957649910512,2.37891471506631,0.768706690806,2.76752357083781,0.945031043556156,4.20600775499973,5.8803307307085
478,0,0,0,0,0,0,0,0
4780,1.17727881798902,0,0,0,0,0,2.10300387749986,0
4783,0,0,0,0,0,0,0,0
4784,21.1910187238023,1.01239412477628,36.8731780835278,9.99318698047799,15.6826335680809,2.83509313066847,29.4420542849981,5.04028348346443
4785,0,0,0,0,0,0,0,0
4787,0,0,0,0,0,0,0,0
4790,2.35455763597804,1.01239412477628,1.18945735753315,0.768706690806,0,0,1.05150193874993,0
4791,0,0,0,0,0.922507856945936,0,0,0
4792,0,0,0,0,0,0,0,0
4795,1.17727881798902,0,2.37891471506631,0,0,0,0,0
4797,0,0,0,0,0,0,0,0
4798,0,0,0,1.537413381612,2.76752357083781,0,0,0
4800,0,0,1.18945735753315,0,0,0,0,0
4801,0,0,0,0,0,0,0,0
4803,0,1.01239412477628,0,0.768706690806,0,0,0,0
4804,2.35455763597804,1.01239412477628,2.37891471506631,3.84353345403,0,0,1.05150193874993,3.36018898897629
4806,0,0,1.18945735753315,0.768706690806,0,0.945031043556156,0,0.840047247244072
4807,0,0,0,0,0,0,0,0
4809,0,0,0,0.768706690806,0,0,3.1545058162498,0
4812,0,0,0,1.537413381612,0,0,2.10300387749986,0
4813,0,0,1.18945735753315,0,0.922507856945936,0,0,0
4815,0,0,0,0,0,0,0,0
4817,0,0,0,0,0,0,0,0
4818,0,0,0,0,0,0,0,0
4820,0,1.01239412477628,0,0,0,0,0,0
4821,0,0,0,0.768706690806,0,0,0,0
4825,0,0,0,0,0,0,0,0
4827,0,0,0,0,0,0,0,0
4828,0,0,0,0,0,0,0,0
483,0,0,14.2734882903978,6.149653526448,0,0,1.05150193874993,0.840047247244072
4830,93.0050266211324,2.02478824955256,242.649300936763,36.897921158688,105.165895691837,16.0655277404546,50.4720930599967,100.805669669289
4832,0,0,0,0,0,0,0,0
4834,0,0,0,0,0,0,0,0
4837,0,0,0,0,0,0,0,0
4838,1.17727881798902,0,1.18945735753315,0,0.922507856945936,1.89006208711231,0,0
4839,0,0,0,0,0.922507856945936,0,0,0
4841,0,0,0,0,0,0,0,0
4842,0,0,0,0,0,0,0,0
4843,8.24095172592313,2.02478824955256,0,0,0.922507856945936,1.89006208711231,0,0
4846,0,0,0,0,0,0,0,0
4847,0,0,0,0,0,0,0,0
4849,0,0,2.37891471506631,0,0.922507856945936,0.945031043556156,1.05150193874993,1.68009449448814
485,0,0,0,0,0,0,0,0
4851,0,0,0,0,0,0,0,0
4852,0,0,0,0,0,0,0,0
4855,0,0,0,0,0,0,0,0
4856,0,0,0,0,0,0,0,0
4858,0,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0,0
4861,0,0,0,0,0,0,0,0
4862,0,0,0,0,0,0.945031043556156,0,0
4864,0,0,0,0,0,0,0,0
4865,0,0,1.18945735753315,0,0,0,0,0
4866,0,0,0,0,0,0,0,0
4867,0,0,0,0,0,0.945031043556156,0,0
4868,0,0,0,0,0,0,0,0
4869,0,0,0,0,0,0,0,0
4870,0,0,0,0,0,0,0,0
4873,0,0,0,0,0,0,0,0
4878,0,0,0,0,0,0,0,0
4881,0,0,0,0,0,0,0,0.840047247244072
4882,0,0,0,0,0,0,0,0
4884,0,0,0,0,0,0,0,0
4885,0,0,0,0,0,0,0,0
4886,0,0,0,0,0,0,0,0
4890,0,0,0,0,0,0,0,0
4894,0,0,0,0,0,0,0,0
4895,0,0,0,0,0,1.89006208711231,0,0
4896,2.35455763597804,0,68.9885267369229,0,3.69003142778375,0,36.8025678562476,20.1611339338577
490,0,0,0,0,0,0,0,0
4902,0,0,0,0.768706690806,0.922507856945936,0,0,0
4905,0,0,0,0,0,0,3.1545058162498,0.840047247244072
4906,0,0,0,0,0,0,0,0.840047247244072
491,0,0,0,0,0,0,0,0
493,0,2.02478824955256,0,0.768706690806,0.922507856945936,0,0,0.840047247244072
496,3.53183645396705,4.04957649910512,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0
501,2.35455763597804,0,0,0.768706690806,1.84501571389187,0.945031043556156,0,0.840047247244072
502,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0
5022,0,0,0,0,0,0,0,0
5023,0,0,0,0,0,0,0,0
5024,0,0,0,0,0,0,0,0
5027,0,0,0,0,0,0,0,0
5028,0,0,0,0,0,0,0,0
5029,0,0,0,0,0,0,0,0
5031,0,0,1.18945735753315,0,0,0,3.1545058162498,0
5035,0,0,4.75782943013261,0,0,0,0,0
5036,0,0,0,0,0,0,0,0
5038,0,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0,0
5043,0,0,0,0,0,0,0,0
5044,0,0,0,0,0,0,0,0
5045,0,0,0,0,0,0,0,0
5046,0,0,0,0.768706690806,0,0,0,0
5047,0,0,0,0,0,0,0,0
5048,0,0,0,0,0,0,0,0
5049,0,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0,0
5050,0,0,0,0,0,0,0,0
5052,0,0,0,0,0,0,0,0
5053,0,0,1.18945735753315,6.149653526448,0.922507856945936,0,0,0
5054,0,0,0,1.537413381612,0.922507856945936,0,0,0
5055,0,0,0,0,0,0,0,0
5056,0,0,0,0,0,0,0,0
5057,0,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0,0
5062,0,0,1.18945735753315,0,0,0,0,0
5064,0,0,0,0,0,0,0,0
5066,0,0,0,0,0,0,0,0
5067,0,0,0,0,0,0,0,0
5068,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0
5070,0,0,0,0,0,0,0,0
5072,0,0,0,0,0,0,0,0
5073,0,0,0,0,0,0,0,0
5074,0,0,0,0,0,0,0,0
5075,0,0,0,0,0,0,0,0
5078,0,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0,0
5080,0,0,0,0,0,0,0,0
5081,0,0,0,0,0,0,0,0
5082,0,0,0,0,0,0,0,0
5088,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0
