erv,SRX9690461_SRR13259899,SRX9690462_SRR13259900,SRX9690463_SRR13259901,SRX9690464_SRR13259902,SRX9690465_SRR13259903,SRX9690466_SRR13259904,SRX9690467_SRR13259905,SRX9690468_SRR13259906
5090,0,0,0,0,0,0,0,0
5091,0,0,0,0,0,0,0,0
5092,0,0,0,0,0,0,0,0
5093,0,0,0,0,0,0,0,0
5094,0,0,0,0,0,0,0,0
5095,0,0,0,0,0,0,0,0
5096,0,0,0,0,0,0,0,0
5097,0,0,0,0,0,0,0,0
5098,0,0,0,0,0,0,0,0
5099,0,0,0,0,0,0,0,0
510,0,0,1,0,0,0,1,0
5101,0,0,0,0,0,0,0,0
5103,0,0,0,0,0,0,0,0
5104,0,0,0,0,0,0,0,0
5105,0,0,0,0,0,0,0,0
5106,0,0,0,0,0,0,0,0
5107,0,0,0,0,0,0,0,0
5108,0,0,1,1,0,0,1,1
5109,0,0,0,0,0,0,0,0
511,0,0,0,2,0,0,0,0
5110,0,0,0,0,0,0,0,0
5111,0,0,0,0,0,0,0,0
5112,0,0,0,0,0,0,0,0
5113,0,0,0,0,0,0,0,0
5115,0,0,21,20,24,6,0,0
5116,0,0,0,0,0,0,0,0
5117,0,0,0,0,0,0,0,0
5118,0,0,0,0,0,0,0,0
5119,0,0,0,0,0,0,0,0
5120,0,0,0,0,0,0,0,0
5122,0,1,1,1,0,0,1,0
5123,0,0,0,0,0,0,0,0
5124,0,0,0,0,0,0,0,0
513,0,0,1,0,0,0,2,0
5130,0,0,0,0,0,0,0,0
5131,0,0,0,0,0,0,0,0
5134,0,0,0,1,0,0,0,0
5135,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0
5138,0,0,0,0,0,0,0,0
5140,0,0,0,0,0,0,0,0
5142,0,0,0,0,0,0,0,0
5143,0,0,0,0,0,0,0,0
5144,0,0,0,0,0,0,0,0
5145,0,0,0,0,0,0,0,0
5146,0,0,0,0,0,0,0,0
5147,0,0,0,0,0,0,0,0
5148,0,0,0,0,0,0,0,0
5149,0,0,0,0,0,0,0,0
5150,0,0,0,0,0,0,0,0
5151,0,0,0,0,0,0,0,0
5153,0,0,0,0,0,0,0,0
5155,0,0,0,0,0,0,0,0
5156,0,0,0,0,0,0,0,0
5158,0,0,0,0,0,0,0,0
5159,0,0,0,0,0,0,0,0
5160,0,0,0,0,0,0,0,0
5161,0,0,0,0,0,0,0,0
5164,0,0,0,0,0,0,0,0
5165,0,0,0,0,0,0,0,0
5167,0,0,0,0,0,0,0,0
5168,0,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0,0
5170,0,0,0,0,0,0,0,0
5171,0,0,0,0,0,0,0,0
5173,0,0,0,0,1,2,0,0
5174,0,0,0,0,0,0,0,0
5176,0,0,0,0,0,0,0,0
5177,0,0,0,0,0,0,0,0
5179,0,0,0,0,0,0,0,0
5180,0,0,0,0,0,0,0,0
5181,0,0,0,0,0,0,0,0
5183,0,0,0,0,0,0,0,0
5184,0,0,0,0,0,0,0,0
5186,0,0,0,0,0,0,0,0
5188,0,0,0,0,0,0,0,0
5189,0,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0,0
5191,0,0,0,0,0,0,0,0
5192,0,0,0,0,0,0,0,0
5194,0,0,0,0,0,0,0,0
5197,0,0,0,0,0,0,0,0
5198,0,0,0,0,0,0,0,0
5200,0,0,0,5,0,0,0,0
5201,0,0,4,3,2,4,0,0
5202,0,0,0,3,0,1,0,0
5205,0,0,0,0,0,0,0,0
5208,0,0,0,2,0,3,0,0
5209,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0
5211,0,0,0,0,0,0,1,0
5213,0,0,0,0,0,0,0,0
5214,0,0,0,0,0,0,0,0
5215,0,0,0,0,0,0,0,0
5219,0,0,0,0,0,0,0,0
5220,0,0,0,0,0,0,0,0
5221,0,0,0,0,0,0,0,0
5222,0,0,0,0,0,0,0,0
5223,0,0,0,0,0,0,0,0
5228,0,0,0,0,0,0,0,0
5229,0,0,0,0,0,0,0,0
5230,0,0,0,0,0,0,0,0
5231,0,0,0,0,0,0,0,0
5232,0,0,0,0,0,0,0,0
5233,0,0,0,0,0,0,0,0
5234,0,0,0,0,0,0,0,0
5237,0,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0
5240,0,0,0,0,0,0,0,0
5242,0,0,0,0,0,0,0,0
5243,0,0,0,0,0,0,0,0
5244,0,0,0,0,0,0,0,0
5245,0,0,0,0,0,0,0,0
5246,0,0,0,0,0,0,0,0
5247,0,0,0,0,0,0,0,0
5249,0,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0,0
5250,0,0,0,0,0,0,0,0
5251,0,0,0,0,0,0,0,0
5252,0,0,0,0,0,0,0,0
5254,0,0,0,0,0,0,0,0
5256,0,0,0,0,0,0,0,0
5257,0,0,0,0,0,0,0,0
526,0,0,0,0,2,0,0,0
5260,0,0,0,0,0,0,0,0
5262,0,0,0,0,0,0,0,0
5266,0,0,0,0,0,0,0,0
5267,0,0,0,0,0,0,0,0
5268,0,0,0,0,0,0,0,0
5269,0,0,0,0,0,0,0,0
5270,0,0,0,0,0,0,0,0
5271,0,0,0,0,0,0,0,0
5272,0,0,0,0,0,0,0,0
5273,0,0,0,0,0,0,0,0
5274,0,0,0,0,0,0,0,0
5276,0,0,0,0,0,0,0,0
5277,0,0,0,0,0,0,0,0
5279,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0
5280,0,0,0,0,0,0,0,0
5287,1,0,1,1,4,5,5,1
5288,0,0,0,0,0,0,0,0
5290,0,0,0,1,1,0,0,0
5292,0,0,0,0,0,0,0,0
5294,0,0,0,0,0,1,2,0
5297,0,0,0,0,0,0,0,0
5298,0,0,0,0,0,0,0,0
530,4,2,1,4,1,0,0,0
5302,37,10,287,76,82,38,106,50
5304,0,0,0,0,0,1,0,0
5305,0,0,0,0,0,0,0,0
5306,0,0,0,0,0,0,0,0
5316,0,0,0,0,0,0,0,0
5318,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0
5327,0,0,0,0,0,0,1,0
5329,0,0,0,0,0,0,0,0
5330,0,0,0,0,0,0,0,0
5331,0,0,1,1,0,0,0,0
5332,0,0,0,0,0,0,0,0
5334,0,0,0,0,0,0,0,0
5335,0,0,0,0,0,0,0,0
5337,0,0,0,0,0,0,0,0
5339,0,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0,0
5340,0,0,0,0,0,0,0,0
5343,0,0,0,0,0,0,0,0
5344,0,0,0,0,0,0,0,0
5345,2,2,3,0,4,6,3,2
5346,0,0,0,1,0,0,0,0
5348,0,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0,0
5350,0,0,0,0,0,0,0,0
5352,0,0,0,0,0,0,0,0
5353,0,0,0,0,0,0,0,0
5356,1,0,2,1,0,1,0,0
5357,0,0,0,0,0,0,0,0
5358,0,0,0,0,0,0,0,0
5359,0,0,0,0,0,0,0,0
536,0,3,0,13,0,4,0,2
5360,0,0,0,0,0,0,0,0
5361,29,54,18,63,63,59,49,88
5363,2,3,0,2,0,3,0,2
5367,0,0,0,0,0,0,0,0
5371,0,0,0,0,0,0,0,0
5380,0,0,0,0,0,0,0,0
5383,0,0,0,0,0,0,0,0
5387,1,6,1,0,0,0,0,3
5388,0,0,0,0,0,0,0,0
5397,0,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0,0
5404,0,0,0,0,0,0,0,0
5407,0,0,0,0,0,0,0,0
5409,0,0,0,0,0,0,0,0
5410,1,8,1,6,9,7,7,13
5415,0,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0,0
5421,0,0,0,0,0,0,0,0
5422,0,0,0,0,0,0,0,0
5423,0,0,0,0,0,0,0,0
5424,0,0,0,0,0,0,0,0
5426,0,0,0,0,0,0,0,0
5427,0,0,0,0,0,0,0,0
5428,1,0,0,0,0,0,0,0
5429,0,14,2,8,4,7,0,2
543,0,0,0,0,0,0,0,0
5430,0,0,0,0,0,0,0,0
5437,1,0,0,2,0,2,0,1
5438,0,0,0,0,0,0,0,0
5439,0,0,0,0,0,0,0,0
544,0,0,1,2,4,0,0,0
5440,22,44,0,14,15,19,45,70
5442,0,0,0,0,0,0,0,0
5445,0,0,0,1,0,0,0,0
5446,0,0,0,0,0,0,0,0
5447,0,0,0,0,1,0,0,0
5448,0,0,0,0,0,0,0,0
5449,0,0,0,0,0,0,0,0
5450,0,0,0,0,0,0,0,1
5459,0,0,0,0,0,0,0,0
546,0,0,0,1,0,0,1,0
5463,3,13,0,12,6,14,2,14
5464,0,0,0,0,0,0,0,0
5465,0,0,0,0,1,1,0,0
5466,1,0,0,0,3,0,0,0
5469,1,2,3,5,3,3,3,5
547,0,0,0,0,0,0,0,0
5472,0,0,0,0,0,0,0,0
5473,0,0,0,0,0,0,0,0
5474,0,0,0,0,0,0,0,0
5476,0,0,0,0,0,0,0,0
5477,0,0,0,0,0,0,0,0
5479,0,1,0,0,0,1,3,0
5480,0,1,1,7,6,1,0,1
5481,0,0,0,0,0,0,0,0
5484,0,0,0,0,0,0,0,0
5488,0,0,0,0,0,0,0,0
5489,0,0,0,0,0,0,0,0
549,2,0,1,1,2,5,0,0
5493,0,0,0,0,0,0,0,0
5494,0,0,0,0,0,0,0,0
5498,0,0,0,0,0,0,0,0
5499,0,0,0,0,0,0,0,0
550,0,1,2,1,0,0,6,0
5506,0,0,0,0,0,0,0,0
5508,0,1,0,0,0,0,0,2
5509,0,0,0,0,0,0,0,0
5510,0,0,0,0,0,0,0,0
5511,0,0,0,0,0,0,0,0
5516,0,0,0,0,0,0,0,0
5518,0,0,0,0,0,0,0,0
552,5,3,4,11,10,16,0,4
5520,0,0,0,0,0,0,0,0
5523,0,0,0,0,0,0,0,0
5524,0,0,0,0,0,0,0,0
5525,0,0,0,0,0,0,0,0
5531,0,0,0,0,0,0,0,0
5535,0,0,0,0,0,0,0,0
5537,0,0,0,0,0,0,0,0
5539,0,0,0,0,0,0,0,0
5540,0,0,0,0,0,0,0,0
5542,0,0,0,0,0,0,0,0
5546,0,0,0,0,0,0,0,0
5549,0,0,0,0,1,0,0,0
555,0,0,0,0,0,0,0,0
5550,0,0,0,0,0,2,0,0
5553,0,0,0,0,0,0,0,0
5558,0,0,0,0,0,0,0,0
5560,0,0,1,0,0,1,0,0
5562,0,0,0,0,0,0,0,0
5563,0,0,0,0,0,0,0,0
5565,0,0,0,0,0,0,0,0
5568,0,0,0,0,0,0,0,0
557,1,3,1,3,3,2,0,1
5570,0,0,0,0,0,0,0,0
5571,0,0,0,0,0,0,0,0
5572,0,0,0,0,0,0,0,0
5573,0,0,0,0,0,0,0,0
5574,0,0,0,0,0,0,0,0
5575,0,0,0,0,0,0,0,0
5579,1,0,1,2,3,1,0,0
558,119,68,1,0,207,112,270,68
5580,0,0,1,0,0,0,0,0
5582,0,0,0,0,0,0,0,0
5583,0,0,0,0,1,0,2,0
5584,0,0,0,0,0,0,0,0
5585,0,0,0,0,0,0,0,0
5587,0,0,0,0,0,0,0,0
5588,0,0,0,0,0,0,0,0
559,5,4,0,13,5,12,4,9
5590,0,0,0,0,0,0,0,0
5591,0,0,0,2,0,1,0,1
5593,0,0,0,0,0,0,0,0
5594,0,0,0,0,0,0,0,0
5597,0,0,0,0,0,0,0,0
5599,1,0,0,0,0,0,0,0
560,0,0,1,0,3,2,8,0
5600,0,0,0,0,0,0,0,0
5603,0,0,1,0,1,0,0,0
5605,0,0,0,0,0,0,0,0
5606,0,0,0,0,0,0,0,0
5610,0,0,0,0,0,0,0,0
5611,0,0,0,0,0,0,0,0
5614,0,0,0,0,0,0,0,0
5616,0,0,0,0,0,0,0,0
5618,1,0,2,0,3,3,0,0
562,1,0,0,0,0,0,1,0
5620,0,0,0,0,1,0,0,0
5624,0,0,0,0,0,0,0,0
5626,0,0,0,0,0,0,0,0
5628,0,0,0,0,0,0,0,0
5632,0,0,0,0,0,0,0,0
5633,0,0,0,0,0,0,0,0
5634,0,0,0,0,0,0,0,0
5636,1,0,0,2,4,0,0,0
5637,0,0,0,0,0,0,0,0
5639,5,0,2,3,1,0,0,0
5641,0,0,0,0,0,0,0,0
5642,0,1,0,0,0,0,0,0
5643,0,0,0,0,0,0,0,0
5644,0,0,1,1,0,0,0,0
5645,0,0,2,0,0,0,0,0
5646,0,0,0,0,0,0,0,0
565,5,5,14,19,5,4,9,5
5651,0,0,0,0,0,0,0,1
5652,0,0,0,0,0,0,1,0
5654,0,0,0,2,0,0,0,0
5656,0,0,0,0,0,0,0,0
5657,0,0,0,0,0,0,0,0
5658,0,0,0,0,0,0,0,0
5659,0,0,0,0,0,0,0,0
566,0,0,0,2,1,0,1,0
5660,0,0,0,0,0,0,0,0
5663,0,0,0,0,0,0,0,0
5664,0,0,0,0,0,0,0,0
5665,0,0,0,0,0,0,0,0
5667,0,0,0,0,0,0,0,0
5668,1,0,0,0,0,0,0,0
5669,0,0,0,0,0,0,0,0
567,0,0,0,0,0,0,0,0
5671,0,2,1,1,0,2,0,0
5672,0,0,0,0,0,0,1,0
5675,2,0,1,0,0,0,0,0
5676,0,0,0,0,0,0,0,0
5678,0,0,0,1,0,0,0,0
568,0,0,0,2,0,0,0,0
5680,0,0,0,0,0,0,0,0
5682,0,0,0,0,0,0,0,0
5686,0,0,0,0,0,0,0,0
5688,0,0,0,0,0,0,0,0
569,0,0,4,7,1,1,1,0
5690,0,0,0,0,0,0,0,0
5691,0,0,0,0,0,0,0,1
5696,0,0,0,0,0,0,0,0
5699,0,0,0,0,0,0,0,0
570,20,25,27,47,46,35,31,34
5703,0,0,0,0,0,0,0,0
5705,1,0,0,0,0,0,0,0
5709,0,0,0,0,0,0,0,0
5711,0,0,0,0,0,0,0,0
5713,0,0,0,0,0,0,0,0
5717,0,0,0,0,0,0,0,0
5718,0,0,0,0,0,0,0,0
572,2,0,0,0,1,0,1,1
5723,0,0,0,0,0,0,0,0
5727,0,0,0,0,0,0,0,0
5728,0,0,0,0,0,0,0,0
5729,0,0,0,0,0,0,0,0
5730,0,0,0,0,0,0,0,0
5732,0,0,1,0,0,0,0,0
5735,0,0,0,0,0,0,0,0
5736,0,0,0,0,0,0,0,0
5738,0,0,0,0,0,0,0,0
574,0,0,0,2,0,0,1,2
5740,0,0,0,0,0,0,0,0
5743,0,0,0,0,0,0,0,0
5747,0,0,0,2,0,0,0,0
5754,0,0,0,0,0,0,0,0
5755,0,0,5,2,0,0,0,0
5759,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0
5761,0,0,0,0,0,0,0,0
5763,0,0,0,0,0,0,0,0
5766,0,0,0,0,0,0,0,0
5768,0,0,0,0,0,0,0,0
5771,0,0,0,0,0,0,0,0
580,0,0,0,0,0,0,0,0
5803,0,0,0,0,0,0,0,0
5804,0,0,0,0,0,0,0,0
5807,0,0,0,0,0,0,1,0
5808,0,0,0,0,0,0,0,0
5811,0,1,5,5,0,1,0,0
5812,0,0,0,0,2,0,0,0
5814,0,2,2,0,1,0,0,0
5815,0,1,0,1,2,4,3,0
5816,0,1,0,0,0,2,0,0
5818,0,0,0,0,0,0,0,3
582,0,0,0,1,0,0,0,0
5829,0,0,0,0,0,0,0,0
583,0,0,0,0,0,0,0,0
5830,0,0,0,0,0,0,0,1
5833,0,0,0,0,0,0,1,0
5835,0,0,0,0,0,0,0,0
5836,0,0,0,0,0,0,0,0
5837,0,0,0,0,0,0,0,0
5838,1,0,0,0,0,0,0,0
5839,0,0,0,0,0,0,0,0
584,0,0,0,0,0,0,1,0
5840,0,1,0,0,2,0,0,0
5841,0,0,0,0,0,0,0,0
5842,0,0,0,0,0,0,0,0
5843,21,29,2,24,10,24,30,13
5846,0,0,0,0,0,0,0,0
5847,0,0,0,0,0,0,0,0
5848,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0
5850,0,0,1,0,0,0,0,1
5852,0,0,0,0,0,0,2,0
5855,0,0,0,0,0,0,1,0
5856,0,0,0,0,0,0,0,0
5858,0,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0,0
5860,2,2,1,3,3,1,12,4
5861,0,0,0,0,0,0,1,0
5862,0,0,0,0,0,1,0,0
5863,0,0,0,0,0,0,1,0
5867,0,0,0,0,0,0,0,0
587,2,0,0,0,0,0,0,0
5870,0,0,0,0,0,0,0,0
5871,0,0,0,0,0,0,0,0
5872,0,0,0,0,0,0,0,0
5874,0,0,0,0,0,0,0,0
5875,0,0,0,0,0,0,0,1
5876,0,0,0,0,0,0,0,0
5878,0,0,0,0,0,0,0,0
588,0,0,0,0,0,0,0,0
5881,0,0,0,0,0,0,0,0
5882,4,0,21,8,30,8,13,2
5883,0,0,0,0,0,0,0,0
5884,0,2,0,0,0,0,0,0
5889,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0
5890,0,0,0,0,0,0,0,0
5891,0,0,0,0,1,0,0,0
5892,0,2,0,0,0,0,0,0
5893,0,0,0,0,0,0,0,0
5894,0,0,0,0,1,0,1,0
5895,0,0,1,0,0,0,0,0
5896,0,0,0,1,0,0,0,0
5897,0,0,0,0,0,0,0,0
5898,0,0,0,0,0,0,0,0
5901,0,0,0,0,0,0,0,0
5903,0,0,0,0,0,0,0,0
5904,0,0,0,0,0,0,0,0
5906,0,0,0,0,0,0,0,0
5907,0,0,0,2,0,0,0,0
5909,0,0,1,0,0,0,0,0
591,0,0,1,0,0,0,2,0
5913,0,0,0,0,0,0,0,0
5917,1,0,38,19,15,4,26,2
5918,4,2,0,2,1,1,3,2
5919,0,0,1,1,0,0,0,0
592,0,0,0,0,0,0,0,0
5921,0,0,0,0,0,0,0,0
5922,0,0,0,0,0,0,0,0
5924,0,0,0,0,0,0,0,0
5925,0,0,0,0,0,0,0,0
5929,0,0,0,0,1,0,0,0
593,0,0,0,0,0,0,0,0
5931,0,2,1,1,0,4,1,1
5934,1,0,0,1,1,0,0,0
5937,0,0,0,0,0,0,1,0
5938,0,0,0,0,0,0,0,0
5939,0,0,0,1,0,0,0,0
594,0,0,0,0,0,0,0,0
5940,0,1,3,0,3,0,0,0
5943,0,0,0,0,0,0,0,0
5944,0,0,0,1,0,0,0,0
5945,0,0,0,0,0,0,0,0
5946,0,0,0,0,0,0,0,0
5947,0,0,0,0,0,0,0,0
5951,0,0,0,0,0,0,0,0
5952,7,2,2,6,2,3,5,0
5953,0,0,0,0,0,0,0,0
5954,0,0,0,0,0,0,0,0
5955,0,0,0,0,0,0,0,0
5959,1,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0
5961,0,2,0,5,2,0,1,0
5965,0,0,0,0,0,0,0,0
5966,0,0,0,0,0,0,0,0
597,0,0,0,0,0,0,0,0
5970,0,0,0,0,0,0,0,0
5972,0,0,0,0,0,0,0,1
5973,0,0,0,0,0,0,0,0
5975,0,0,0,0,0,0,0,0
5977,0,0,0,0,0,0,0,0
5978,0,0,0,0,0,0,1,0
5980,0,0,3,0,1,0,0,0
5981,2,0,0,0,0,0,0,0
5983,0,0,0,0,0,0,2,0
5985,0,0,0,0,0,0,0,0
5986,0,0,0,0,0,0,0,0
5987,0,0,0,0,0,0,0,0
5988,0,0,0,0,0,0,0,0
5991,0,0,0,0,0,0,0,0
5992,0,0,0,0,0,0,0,0
5993,0,0,0,0,0,0,0,0
5994,0,0,0,0,0,0,0,0
5996,0,0,0,0,0,0,0,0
5997,0,0,0,0,0,0,0,0
5998,0,0,0,0,0,0,0,0
5999,0,0,0,0,0,0,0,0
600,0,0,1,0,0,0,0,0
6005,0,0,0,0,0,0,0,0
6007,0,3,1,7,1,1,3,11
6009,0,0,0,0,0,0,0,0
6011,0,0,0,0,0,0,0,0
6013,0,0,0,0,0,0,0,0
6015,0,0,0,0,0,0,0,0
6016,0,0,0,0,0,0,1,0
6022,3,2,0,0,1,0,0,0
6024,0,0,0,0,0,0,0,0
6025,0,0,0,0,0,0,0,0
6026,0,0,0,0,0,0,0,0
6028,0,0,0,1,0,0,0,0
6029,0,0,0,0,0,0,0,0
6032,0,0,0,4,1,0,0,1
6033,0,0,0,0,0,0,0,0
6034,0,0,0,0,0,0,0,0
6035,0,0,0,0,0,0,0,0
6036,0,0,0,0,0,0,0,0
6056,0,0,0,0,0,0,1,0
606,2,0,1,0,2,0,0,0
6061,3,0,0,2,0,0,0,0
6062,0,1,0,2,1,0,0,0
6067,0,0,0,0,0,0,0,0
6068,12,1,5,11,25,13,18,19
607,3,4,0,6,5,3,0,2
6072,2,4,1,2,4,8,4,0
6073,0,1,0,0,0,0,0,0
6074,0,0,0,0,0,0,0,0
6075,1,2,0,0,0,0,1,0
6076,0,0,0,0,0,0,0,0
6078,0,0,0,0,0,0,0,0
6080,0,1,1,0,1,0,0,3
6081,0,0,0,0,0,0,0,0
6083,1,0,1,0,2,1,3,0
6084,0,0,1,0,1,0,0,0
6085,0,0,0,0,0,2,0,0
6086,0,1,0,0,0,0,0,0
6087,0,0,0,0,0,0,0,0
6088,0,0,0,0,0,0,0,0
6091,0,0,0,7,3,0,0,0
6092,0,0,0,0,0,0,0,0
6094,1,7,3,5,2,2,2,4
6095,36,32,67,41,35,89,96,54
6097,0,0,0,0,0,0,0,0
6098,0,0,0,0,0,0,0,0
6099,0,0,0,0,0,0,0,0
6104,0,0,0,0,0,0,0,0
6106,0,0,0,0,0,0,0,0
6107,0,0,0,0,0,0,0,0
6108,0,0,0,0,0,0,0,0
6109,0,0,0,0,0,0,0,0
611,0,3,1,0,0,2,5,2
6114,0,0,4,4,0,0,0,0
6115,0,0,0,0,0,0,0,0
6116,1,0,0,0,0,0,0,0
6118,0,0,0,0,0,0,0,0
6119,7,7,4,19,4,10,2,5
6120,0,0,0,0,0,0,0,0
6122,0,0,1,0,0,0,0,0
6123,2,3,7,6,7,10,10,1
6124,0,0,0,0,0,0,0,0
6125,0,0,0,0,0,0,1,0
6126,2,1,6,12,6,1,5,2
6127,0,0,0,0,0,0,0,0
6128,0,0,0,0,0,0,0,0
6129,0,0,0,0,0,0,0,0
6132,0,0,2,0,0,0,0,0
6135,0,0,0,0,0,0,0,0
6136,0,0,0,0,0,0,0,0
6139,0,0,0,0,0,0,0,0
6143,0,0,0,0,0,0,2,0
6144,0,0,0,0,0,0,0,0
6145,0,0,0,0,0,0,0,0
6146,0,0,0,0,0,0,0,0
6148,0,0,0,0,0,0,0,0
6152,0,0,0,0,1,0,0,0
6155,0,0,0,0,0,0,0,0
6157,0,0,0,0,0,0,0,0
6164,0,0,0,1,0,0,0,0
6165,0,5,0,7,0,0,1,4
6166,0,0,0,0,0,0,0,0
6169,0,0,0,0,0,1,0,0
6171,0,2,4,0,4,1,9,6
6174,0,0,0,0,0,0,0,0
6176,0,0,0,0,0,0,0,0
6177,0,0,0,0,0,1,0,0
6180,0,0,0,0,0,0,0,0
6181,0,0,0,0,0,0,2,0
6183,0,0,0,0,0,0,0,0
6184,0,1,0,1,0,1,2,0
6185,0,0,0,0,0,0,0,0
6187,0,1,3,1,0,0,0,0
6188,0,0,0,0,0,0,0,0
6189,0,0,0,0,0,0,0,0
6191,0,0,0,0,0,0,0,0
6192,0,0,0,1,0,0,1,0
6193,0,0,0,0,0,0,0,0
6195,0,0,0,0,0,0,0,1
6196,0,0,2,3,2,0,1,0
6199,0,0,1,1,1,0,0,0
6202,0,0,0,0,0,0,0,0
6203,0,0,0,0,0,0,0,0
6205,0,0,0,0,0,0,0,0
6206,0,0,0,0,0,0,0,0
6207,0,0,0,0,0,0,0,0
6208,0,0,0,0,0,0,0,0
6209,0,0,0,0,0,0,0,0
6211,0,0,0,0,0,0,0,0
6212,0,0,0,1,0,0,0,0
6214,0,0,0,0,0,0,1,0
6215,0,0,1,4,1,1,1,0
6217,15,12,0,0,5,1,2,0
6218,0,0,0,1,1,1,0,1
6219,0,0,0,0,0,0,0,0
6223,0,1,0,0,1,0,0,0
6224,1,0,0,3,2,0,3,0
6225,0,0,0,0,0,0,0,0
6226,0,0,1,3,0,0,0,1
6228,0,0,0,0,0,0,0,0
6229,2,0,0,2,2,0,0,1
6230,0,0,0,0,0,0,0,0
6231,0,0,0,0,0,0,0,0
6234,0,0,0,0,0,0,0,0
6238,0,0,0,0,0,0,0,0
6239,0,0,0,0,0,0,0,0
624,8,7,3,12,11,25,6,39
6244,0,0,2,0,1,1,0,0
6245,0,1,0,0,0,0,0,0
6248,1,0,0,0,1,0,0,0
6249,0,0,0,0,0,0,0,0
6251,0,0,0,0,0,0,0,0
6253,1,0,5,0,1,0,5,0
6254,0,0,0,0,0,0,0,0
6255,6,2,11,3,2,3,3,0
6259,0,0,0,0,0,0,0,0
626,1,0,2,4,1,5,1,1
6261,0,0,0,0,0,0,0,0
6262,2,2,0,4,7,9,1,6
6265,0,0,0,0,0,0,0,0
6268,0,0,0,0,0,0,0,0
627,0,1,0,0,0,2,0,3
6272,0,0,1,1,0,0,0,0
6275,0,0,0,0,0,0,0,0
6277,11,2,26,21,23,12,24,20
6279,0,0,0,0,0,0,0,0
6281,1,0,0,0,0,0,0,0
6283,1,2,0,0,7,0,0,0
6285,0,0,0,0,0,1,0,1
629,0,0,0,0,0,0,0,0
631,0,0,0,0,0,0,0,0
634,0,0,0,0,0,0,0,0
637,0,0,0,0,0,0,0,0
639,0,0,0,0,0,0,0,0
642,0,0,0,0,0,0,0,0
643,0,0,0,0,0,0,0,0
645,0,0,0,0,0,0,0,0
646,2,0,3,1,0,0,0,0
653,0,0,0,0,0,0,0,0
654,0,0,0,0,0,0,0,0
655,0,0,0,0,0,0,0,1
657,0,0,0,0,0,0,0,0
658,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
662,0,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0,0
668,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0
673,0,0,0,0,0,0,0,0
674,0,0,0,0,0,0,0,0
676,0,0,0,0,0,0,0,0
679,0,0,1,0,0,0,0,0
686,0,0,0,0,0,0,0,0
690,0,0,0,0,0,0,0,0
691,0,0,0,1,0,0,0,0
693,0,0,0,0,0,0,0,0
695,0,0,0,0,0,0,0,0
697,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0
700,0,1,0,0,0,0,0,0
701,0,0,0,0,0,0,0,0
702,0,0,0,0,0,0,0,0
704,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
707,0,0,0,0,0,0,0,0
708,0,0,0,0,0,0,0,0
710,0,0,0,0,0,0,0,0
711,0,0,0,0,0,0,1,0
713,0,0,1,0,0,0,0,0
714,0,0,0,0,0,0,0,0
715,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0
722,0,0,0,0,0,0,0,0
723,0,0,0,0,0,0,0,0
724,0,0,0,0,0,0,1,1
726,1,0,0,0,0,0,0,0
727,0,0,0,0,0,0,0,0
728,0,0,1,0,0,0,1,0
732,0,0,0,0,0,0,0,0
734,0,0,0,0,0,0,0,0
735,0,0,0,0,0,0,0,0
736,0,0,0,0,0,0,0,0
737,0,0,0,0,0,0,0,0
740,0,0,0,0,0,0,0,0
744,0,2,0,0,1,0,0,0
745,0,0,0,0,0,0,0,0
747,0,0,5,1,2,1,9,4
748,0,0,0,0,0,0,0,0
749,0,0,0,0,0,0,0,0
750,0,0,0,0,0,0,0,0
753,0,0,0,0,0,0,0,0
755,0,0,0,0,0,0,0,0
759,0,0,0,0,0,0,0,0
763,0,0,0,0,0,0,0,0
765,0,0,0,0,0,0,0,0
766,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0
769,0,0,0,1,0,0,0,0
770,0,0,0,0,0,0,0,0
772,0,0,0,0,0,0,0,0
